timesteps,reward_train,reward_ext,reward_intrinsic,reward_surprise_raw,reward_surprise,reward_dejavu_raw,reward_dejavu,intrinsic_eta,intrinsic_time_decay,intrinsic_volatility_factor,intrinsic_surprise_loss,intrinsic_dejavu_loss,intrinsic_warmup,episode_reward_mean,explained_variance,value_loss,entropy_loss,approx_kl
256,0.038626208901405334,0.03862620902938797,0.0,0.0,0.0,0.1947685331106186,0.10698540115209312,0.49618080146824234,0.9993652015698321,0.49649597633460424,0.0,0.12117913365364075,True,,,,,
512,-0.057164937257766724,-0.057164936360168214,0.0,0.0,0.0,0.04776289314031601,0.03696950340027143,0.5178944392230808,0.9987283092848169,0.5185538793768064,0.0,0.045274946838617325,True,,,,,
768,0.0967421680688858,0.09674217146568408,0.0,0.0,0.0,0.013937932439148426,0.013201286660034482,0.4112187830715867,0.9980943181219187,0.41200393149753983,0.0,0.018988527357578278,True,,,,,
1024,0.19406934082508087,0.1940693414665235,0.0,0.0,0.0,0.011091960594058037,0.012133687715390208,0.5665236892054856,0.997458235766909,0.5679673282459855,0.0,0.012532544322311878,True,,,,,
1280,0.06919066607952118,0.06880726772308408,0.00038339562584190095,0.0,0.0,0.010022633709013462,0.01226005328809051,0.6254387592496581,0.9968225587851741,0.6274323887812884,0.0,0.008560577407479286,False,,,,,
1536,-0.04892314225435257,-0.04903212450561405,0.00010898111655793764,0.0,0.0,0.002678477670997381,0.0035883585474437564,0.6074148673664322,0.9961897773897014,0.6097381052815366,0.0,0.006964045576751232,False,,,,,
1792,0.01072974968701601,0.010358239799500735,0.0003715101057246781,0.0,0.0,0.010028218850493431,0.014513111836942705,0.5119647803981086,0.995554908792482,0.5142506715366162,0.0,0.006135104224085808,False,,,,,
2048,-0.28585848212242126,-0.2862356296142578,0.00037713859565060757,0.0,0.0,0.008908269926905632,0.013783756465434007,0.5472217919641439,0.9949204447950135,0.55001562670359,0.0,0.005016614217311144,False,,,,,
2304,0.3176226019859314,0.31732673772201525,0.0002958653326682261,0.0,0.0,0.005717277526855469,0.009381629829411424,0.6307333332225236,0.9942888708585157,0.6343562235368467,0.0,0.004436590243130922,False,,-0.42493247985839844,0.24164220727980137,-7.097172802686691,0.006421046331524849
2560,-0.1305936723947525,-0.13075261425476056,0.00015894753690548242,0.0,0.0,0.003971302416175604,0.006869680645063514,0.46275087625710976,0.9936552137030219,0.4657056792693629,0.0,0.003589780069887638,False,,-0.42493247985839844,0.24164220727980137,-7.097172802686691,0.006421046331524849
2816,0.08134141564369202,0.08098863352660993,0.0003527852245026971,0.0,0.0,0.00639081047847867,0.011595387239101012,0.6084923551549253,0.9930219603752309,0.6127682764689268,0.0,0.0038288936484605074,False,,-0.42493247985839844,0.24164220727980137,-7.097172802686691,0.006421046331524849
3072,-0.11140071600675583,-0.1115191895423879,0.000118473330130521,0.0,0.0,0.002761610085144639,0.005232866193538703,0.4528047373991954,0.9923915915936625,0.4562762736351333,0.0,0.002560211578384042,False,,-0.42493247985839844,0.24164220727980137,-7.097172802686691,0.006421046331524849
3328,0.0003414558887016028,0.000204180908203125,0.0001372749805241732,0.0,0.0,0.0027422558050602674,0.005408696153993315,0.507608401787633,0.9917591435682489,0.5118262887512278,0.0,0.0023544728755950928,False,,-0.42493247985839844,0.24164220727980137,-7.097172802686691,0.006421046331524849
3584,0.15589825809001923,0.15578520754509081,0.00011305118865085538,0.0,0.0,0.0023010489530861378,0.00470939103672529,0.48010958431460543,0.9911295764208071,0.48440647493175376,0.0,0.002233451697975397,False,,-0.42493247985839844,0.24164220727980137,-7.097172802686691,0.006421046331524849
3840,0.6712583899497986,0.6710405004348766,0.0002178675997835371,0.0,0.0,0.003182407235726714,0.006742177599199288,0.6462825892020745,0.9904979326736753,0.6524825220558998,0.0,0.002131256042048335,False,,-0.42493247985839844,0.24164220727980137,-7.097172802686691,0.006421046331524849
4096,-0.4423449635505676,-0.4425912216361991,0.00024626227961091875,0.0,0.0,0.003956647589802742,0.0086577885868917,0.5688803258230893,0.9898666914711075,0.5747039785505238,0.0,0.0018685705726966262,False,,-0.42493247985839844,0.24164220727980137,-7.097172802686691,0.006421046331524849
4352,-0.05614776536822319,-0.056239739213560826,9.197485132698449e-05,0.0,0.0,0.0013874075375497341,0.0031290786329253245,0.5878717802690608,0.9892383256492862,0.5942670891599469,0.0,0.001778187695890665,False,,-0.04588484764099121,0.29034659676253793,-7.085573315620422,0.007314241491258144
4608,0.12987254559993744,0.12971190269470098,0.00016064739018497497,0.0,0.0,0.0021096940618008375,0.004896241255329387,0.6562070037301202,0.9886078871902948,0.6637687320046725,0.0,0.001617553411051631,False,,-0.04588484764099121,0.29034659676253793,-7.085573315620422,0.007314241491258144
