Date,Open,High,Low,Close,Volume
2010-01-04,13.14038504555888,13.16005612255489,13.018422928016921,13.09317398071289,16176648
2010-01-05,13.128579430222663,13.140382394075695,12.896459008303564,13.116776466369629,23722957
2010-01-06,13.026981660731911,13.066892435225505,12.691727746028324,12.73962116241455,37506464
2010-01-07,12.811456080358667,12.811456080358667,12.58396265509891,12.663784980773926,25508242
2010-01-08,12.635847389951323,12.683740786971287,12.540060595911394,12.671767234802246,20658308
2010-01-11,12.75957555726541,12.75957555726541,12.540064691310397,12.723655700683594,21974989
2010-01-12,12.683746654548457,12.73962190442521,12.64782679308079,12.735630989074707,14407568
2010-01-13,12.751596383115611,12.787517058834215,12.635854147995566,12.719667434692383,17108741
2010-01-14,12.699705590209147,12.719660969917173,12.45225677152345,12.46023941040039,23054221
2010-01-15,12.452258177485483,12.500151581186035,12.152925013099262,12.20481014251709,46642300
2010-01-19,12.268673536972775,12.500158035216419,12.232753668565438,12.464238166809082,23935668
2010-01-20,12.464231925970232,12.50813360463909,12.212792161357996,12.256693840026855,30237693
2010-01-21,12.288626530718517,12.360466253511369,12.077098277682545,12.22476863861084,23572406
2010-01-22,12.2008209136517,12.344501154156976,12.0930613420151,12.109025001525879,24228667
2010-01-25,12.292614964087313,12.396384423638718,12.08108675376052,12.244722366333008,21103350
2010-01-26,12.132973673558157,12.184858008606312,11.873551998317378,12.041177749633789,37811511
2010-01-27,11.969335441175186,12.053148704562048,11.773771701043444,11.921442031860352,34965652
2010-01-28,11.905479533479362,12.053150700405071,11.626102483699597,11.705924034118652,35659870
2010-01-29,11.753819644053882,11.877544531266215,11.658033603350702,11.741846084594727,27086894
2010-02-01,11.901487909111847,11.913461465623849,11.713905978154116,11.81767463684082,18225611
2010-02-02,11.797720307796913,11.925435279297595,11.765791362007603,11.865569114685059,17606348
2010-02-03,11.86955330302777,11.901482230721637,11.58219376543907,11.650042533874512,35864052
2010-02-04,11.566232680175776,11.590179788769358,11.422552463583303,11.426544189453125,28760120
2010-02-05,11.426542054129019,11.478426364177496,11.298826329913574,11.470443725585938,25070131
2010-02-08,11.49040817736725,11.502381738880779,11.322781562805176,11.322781562805176,17707533
2010-02-09,11.454482471052312,11.606144530244933,11.450491556465868,11.474438667297363,25553557
2010-02-10,11.490398493739217,11.582194368553152,11.3946125173259,11.522327423095703,16152658
2010-02-11,11.51834272242822,11.65404033955573,11.446502998456383,11.59018325805664,15994750
2010-02-12,11.542287085421655,11.582197853297172,11.458473011901571,11.54627799987793,15161602
2010-02-16,11.65802973071364,11.670002474538926,11.590180935744675,11.646056175231934,12456485
2010-02-17,11.677989865297366,11.733865127511233,11.586193922028071,11.630096435546875,14310116
2010-02-18,11.630091879521185,11.677985290509692,11.550269527873676,11.634082794189453,11936700
2010-02-19,11.582200050354004,11.6859687158396,11.538297548037848,11.582200050354004,19705104
2010-02-22,11.59816491172158,11.626102942464604,11.53430701954128,11.574217796325684,14640538
2010-02-23,11.542284226285219,11.554257778344462,11.454479260059008,11.470443725585938,15712094
2010-02-24,11.48241980802453,11.574214896291112,11.45847269862882,11.558250427246094,13273532
2010-02-25,11.482421630382348,11.562243988275926,11.414572829086929,11.526323318481445,16887606
2010-02-26,11.54627799987793,11.578206938840898,11.478429207495717,11.54627799987793,13582737
2010-03-01,11.562244838763291,11.618120087570581,11.514351420504234,11.570226669311523,17269741
2010-03-02,11.594177741892617,11.685973700897,11.534311553185178,11.67799186706543,18502083
2010-03-03,11.701933082503128,11.709914912857574,11.586190860767939,11.626102447509766,14241984
2010-03-04,11.662019029077804,11.741840556809557,11.61412562544497,11.681974411010742,13974255
2010-03-05,11.689966566835666,11.713912882317103,11.618125997077426,11.666019439697266,19983282
2010-03-08,11.693951151575579,11.8615777041426,11.65403956517701,11.825657844543457,17094454
2010-03-09,11.817673422074103,11.989291675583434,11.80170895225129,11.937406539916992,21646272
2010-03-10,11.969334507189368,11.98929070158897,11.821663376239067,11.87354850769043,19359540
2010-03-11,11.869558023175232,11.913460519126957,11.813682783319202,11.909469604492188,11714926
2010-03-12,11.945391479158335,11.945391479158335,11.8256583382767,11.865569114685059,12047268
2010-03-15,11.853594924026707,11.917452812194824,11.813684149749891,11.917452812194824,13430587
2010-03-16,11.953369668458564,11.973325050583794,11.881529968145205,11.945387840270996,13724758
2010-03-17,11.953375974361553,12.073109141933479,11.953375974361553,12.033198356628418,26049671
2010-03-18,12.041176306656576,12.124990389755627,12.033194476831799,12.093061447143555,11864730
2010-03-19,12.13696575164795,12.188850091666529,12.073107852653802,12.13696575164795,21208267
2010-03-22,12.085076898256649,12.260686054906396,12.085076898256649,12.232748031616211,13596172
2010-03-23,12.25270299176208,12.36445426940918,12.212792227001993,12.36445426940918,15380178
2010-03-24,12.332532547385894,12.352487941439707,12.132976983534165,12.156923294067383,16000934
2010-03-25,12.240731853429851,12.24472276809759,12.081087150156014,12.097051620483398,14419510
2010-03-26,12.117006514388052,12.152926368254763,12.041175080492247,12.120997428894043,12930102
2010-03-29,12.204809665046696,12.212791492856374,12.117004689202592,12.152924537658691,14965844
2010-03-30,12.41634473838039,12.571998583687819,12.380424869973053,12.464238166809082,47206333
2010-03-31,12.45625692135122,12.464238753970312,12.32854110619165,12.380425453186035,22853877
2010-04-01,12.472211666788807,12.548043080721342,12.424319082012259,12.484185218811035,18351745
2010-04-05,12.655810906156573,12.655810906156573,12.488184314639623,12.55603313446045,18849245
2010-04-06,12.516118856996174,12.516118856996174,12.420332028105918,12.452260971069336,22490295
2010-04-07,12.47454807514741,12.47454807514741,12.194904639690183,12.255696296691895,29006204
2010-04-08,12.219226385295588,12.27191284033873,12.101694808905625,12.223278999328613,31576231
2010-04-09,12.235432419409726,12.25569630509085,12.130059554504477,12.190851211547852,21013681
2010-04-12,12.17869561398796,12.239488110527834,12.117903941652541,12.134115219116211,19633027
2010-04-13,12.158431968216167,12.219224465981082,12.061165125678565,12.18680191040039,20272868
2010-04-14,12.178692720369021,12.178692720369021,12.01658080845406,12.097637176513672,44206404
2010-04-15,12.093586054923811,12.093586054923811,11.955790624338723,11.972001075744629,28856720
2010-04-16,11.951739451286192,12.069271015673396,11.947686837667034,11.988215446472168,26306631
2010-04-19,11.955792232949749,12.061165126491865,11.935527517557095,12.049006462097168,18978685
2010-04-20,12.073323650510186,12.089534929219825,11.972003364626072,12.061165809631348,15930883
2010-04-21,12.073321525454245,12.089532801310497,11.927420866952358,11.980107307434082,24152645
2010-04-22,11.801788160004467,11.895002410113786,11.716678314306662,11.866632461547852,26552929
