timesteps,reward_train,reward_ext,reward_intrinsic,reward_surprise_raw,reward_surprise,reward_dejavu_raw,reward_dejavu,intrinsic_eta,intrinsic_time_decay,intrinsic_volatility_factor,intrinsic_surprise_loss,intrinsic_dejavu_loss,intrinsic_warmup,episode_reward_mean,explained_variance,value_loss,entropy_loss,approx_kl
256,-0.022639453411102295,-0.022639453411102295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
512,0.12665288150310516,0.12665288150310516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
768,0.04825650155544281,0.04825650155544281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1024,0.09688375145196915,0.09688375145196915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1280,0.05172676220536232,0.05172676220536232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1536,-0.09278743714094162,-0.09278743714094162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1792,0.09183809906244278,0.09183809906244278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
2048,-0.3533304035663605,-0.3533304035663605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
2304,0.26632893085479736,0.26632893085479736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,-0.5570203065872192,0.23308395259082318,-7.089280879497528,0.00708940252661705
2560,0.11795728653669357,0.11795728653669357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,-0.5570203065872192,0.23308395259082318,-7.089280879497528,0.00708940252661705
2816,0.10473132878541946,0.10473132878541946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,-0.5570203065872192,0.23308395259082318,-7.089280879497528,0.00708940252661705
3072,-0.281110554933548,-0.281110554933548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,-0.5570203065872192,0.23308395259082318,-7.089280879497528,0.00708940252661705
3328,0.19187694787979126,0.19187694787979126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,-0.5570203065872192,0.23308395259082318,-7.089280879497528,0.00708940252661705
3584,0.21874578297138214,0.21874578297138214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,-0.5570203065872192,0.23308395259082318,-7.089280879497528,0.00708940252661705
3840,1.0030571222305298,1.0030571222305298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,-0.5570203065872192,0.23308395259082318,-7.089280879497528,0.00708940252661705
