timesteps,reward_train,reward_ext,reward_intrinsic,reward_surprise_raw,reward_surprise,reward_dejavu_raw,reward_dejavu,intrinsic_eta,intrinsic_time_decay,intrinsic_volatility_factor,intrinsic_surprise_loss,intrinsic_dejavu_loss,intrinsic_warmup,episode_reward_mean,explained_variance,value_loss,entropy_loss,approx_kl
256,-0.05508716031908989,-0.05508716140060424,0.0,0.0,0.0,0.2026567906141281,0.11419590822721414,0.49086217177583297,0.9993652015698321,0.4911739682398109,0.0,0.1394074708223343,True,,,,,
512,-0.2211592197418213,-0.2211592200454732,0.0,0.0,0.0,0.040797505527734756,0.032329578772864284,0.5623548936175861,0.9987283092848169,0.5630709457112364,0.0,0.028603337705135345,True,,,,,
768,0.06596079468727112,0.06596079477996973,0.0,0.0,0.0,0.0067123896442353725,0.006510815724082058,0.3751098530432479,0.9980943181219187,0.3758260579511962,0.0,0.015929115936160088,True,,,,,
1024,0.24292287230491638,0.24292286544876115,0.0,0.0,0.0,0.026656262576580048,0.029863601577239017,0.6436905492178633,0.997458235766909,0.6453308280350739,0.0,0.010179931297898293,True,,,,,
1280,0.0938163697719574,0.0933175426750182,0.0004988244085916094,0.0,0.0,0.011553450487554073,0.014473739378882702,0.6892820100372928,0.9968225587851741,0.691479144369806,0.0,0.008068345487117767,False,,,,,
1536,-0.054405421018600464,-0.0544733641128536,6.794124568093986e-05,0.0,0.0,0.001800256664864719,0.002470029100965921,0.5501250625295953,0.9961897773897014,0.5522291786320859,0.0,0.006208315491676331,False,,,,,
1792,0.058065641671419144,0.05781429540252575,0.0002513456740321577,0.0,0.0,0.006753959693014622,0.010010522123275068,0.5021629660010717,0.995554908792482,0.5044050926434082,0.0,0.005021397490054369,False,,,,,
2048,-0.37548983097076416,-0.3757905080078126,0.00030069093932025086,0.0,0.0,0.0074013895355165005,0.01172869947116161,0.5127438725147425,0.9949204447950135,0.5153616806219966,0.0,0.004125775769352913,False,,,,,
2304,0.1922144740819931,0.19185043623046952,0.00036404051688040126,0.0,0.0,0.007183513604104519,0.012072141228492969,0.6031084461158949,0.9942888708585157,0.6065726609160804,0.0,0.004048130474984646,False,,-0.2579960823059082,0.16799816070124507,-7.077541553974152,0.005300198681652546
2560,-0.020234674215316772,-0.020294700622558594,6.0026288574703e-05,0.0,0.0,0.001437573810108006,0.002546787898279308,0.4713882032756532,0.9936552137030219,0.47439815820917036,0.0,0.0037660140078514814,False,,-0.2579960823059082,0.16799816070124507,-7.077541553974152,0.005300198681652546
2816,-0.034377239644527435,-0.03463537886657578,0.00025813899196500914,0.0,0.0,0.00471056392416358,0.008753089753170034,0.589823706243892,0.9930219603752309,0.5939684415649948,0.0,0.003265246283262968,False,,-0.2579960823059082,0.16799816070124507,-7.077541553974152,0.005300198681652546
3072,-0.23098477721214294,-0.23122757655563475,0.0002428061596778732,0.0,0.0,0.0042908708564937115,0.008326865224711703,0.583187437590068,0.9923915915936625,0.5876585841014015,0.0,0.002703667851164937,False,,-0.2579960823059082,0.16799816070124507,-7.077541553974152,0.005300198681652546
3328,0.03841649368405342,0.03828043561859231,0.00013605807512247111,0.0,0.0,0.002406362909823656,0.004860746291622655,0.559823808771764,0.9917591435682489,0.5644755709108712,0.0,0.0030352373141795397,False,,-0.2579960823059082,0.16799816070124507,-7.077541553974152,0.005300198681652546
3584,0.15078026056289673,0.15061771433105461,0.00016254391141110324,0.0,0.0,0.0030419707763940096,0.006376040574238317,0.5098584600224906,0.9911295764208071,0.5144215974905165,0.0,0.002485736971721053,False,,-0.2579960823059082,0.16799816070124507,-7.077541553974152,0.005300198681652546
3840,0.5088092684745789,0.5085317770919806,0.0002774714414250705,0.0,0.0,0.003799893194809556,0.008244661249187529,0.673093613039381,0.9904979326736753,0.6795507500177037,0.0,0.0023628156632184982,False,,-0.2579960823059082,0.16799816070124507,-7.077541553974152,0.005300198681652546
4096,-0.29617947340011597,-0.29635784418487604,0.00017836869580252292,0.0,0.0,0.0028522948268800974,0.006391906215977223,0.5581079877444763,0.9898666914711075,0.5638213635767807,0.0,0.0019959039054811,False,,-0.2579960823059082,0.16799816070124507,-7.077541553974152,0.005300198681652546
4352,-0.04331099987030029,-0.04338958307037247,7.858442473635388e-05,0.0,0.0,0.0012267740676179528,0.0028335662849191395,0.5546679825673915,0.9892383256492862,0.5607020757139948,0.0,0.002000252017751336,False,,-0.03714334964752197,0.2772180143743753,-7.063614803552627,0.007724556140601635
4608,0.06794851273298264,0.06787337215881417,7.513955406773198e-05,0.0,0.0,0.001306200516410172,0.0031046286180618,0.48404858236887033,0.9886078871902948,0.489626462261571,0.0,0.0017080807592719793,False,,-0.03714334964752197,0.2772180143743753,-7.063614803552627,0.007724556140601635
4864,0.012446599081158638,0.012171982931517415,0.00027461608453656865,0.0,0.0,0.003052087500691414,0.007453400580892427,0.7368880326667957,0.9879778505077411,0.7458548107005583,0.0,0.0017343227518722415,False,,-0.03714334964752197,0.2772180143743753,-7.063614803552627,0.007724556140601635
5120,-0.0012866508914157748,-0.0013547836914061919,6.813279109984289e-05,0.0,0.0,0.0010228623868897557,0.002562629430012263,0.5317412677924085,0.9873506837191981,0.5385536026464487,0.0,0.0014965120935812593,False,,-0.03714334964752197,0.2772180143743753,-7.063614803552627,0.007724556140601635
5376,0.31192904710769653,0.31173843565674036,0.00019060593054237546,0.0,0.0,0.002779304515570402,0.007135351827662167,0.5342579739472377,0.9867214482484439,0.5414476141119803,0.0,0.0013728586491197348,False,,-0.03714334964752197,0.2772180143743753,-7.063614803552627,0.007724556140601635
5632,0.15999944508075714,0.15986715436858942,0.00013229062677979158,0.0,0.0,0.0017831276636570692,0.004685737329916581,0.5646523373607317,0.9860926137874668,0.5726159282260191,0.0,0.0013885970693081617,False,,-0.03714334964752197,0.2772180143743753,-7.063614803552627,0.007724556140601635
