timesteps,reward_train,reward_ext,reward_intrinsic,reward_surprise_raw,reward_surprise,reward_dejavu_raw,reward_dejavu,intrinsic_eta,intrinsic_time_decay,intrinsic_volatility_factor,intrinsic_surprise_loss,intrinsic_dejavu_loss,intrinsic_warmup,episode_reward_mean,explained_variance,value_loss,entropy_loss,approx_kl
20,-0.4207237958908081,-0.42072378947448597,0.0,2.8037707805633545,0.3137175133533957,2.2347967624664307,1.0447579795573212,0.552326355151357,0.9976833516438925,0.553608872235147,0.0,0.0,True,,,,,
40,0.07938159257173538,0.07938158924865711,0.0,2.47727108001709,0.37590049630322137,1.7212001085281372,0.8406338742383276,0.654311873137876,0.9952505721835324,0.6574343099369909,0.0,0.0,True,,,,,
60,-0.04512747749686241,-0.04512747930984479,0.0,2.199988842010498,0.3937833657138095,1.5991203784942627,0.7927650321014514,0.5327750407308828,0.9928237248818006,0.536626016662033,0.0,0.0,True,,,,,
80,0.30881384015083313,0.3088138339645375,0.0,3.0681960582733154,0.612267366726341,2.3794400691986084,1.181506493935604,0.5264539688142077,0.9904027952735527,0.5315554149549823,0.0,0.0,True,,,,,
100,0.21170967817306519,0.21170968336791995,0.0,2.320030450820923,0.5022804660796742,1.7300636768341064,0.854286573008161,0.5414882565722081,0.9879877689289167,0.548071821940912,0.0,0.0,True,,,,,
120,0.28523164987564087,0.2852316462242132,0.0,2.673154354095459,0.6157180392182948,1.9492634534835815,0.9618677068179615,0.5377739189774198,0.9855786314532067,0.5456428354016645,0.0,0.0,True,,,,,
140,-0.4717961549758911,-0.4717961630744918,0.0,2.531019449234009,0.6066263161001346,2.103855609893799,1.0145887665121707,0.5309881356091063,0.9831753684868371,0.5400746933136936,1.3620109558105469,0.9228818416595459,True,,,,,
160,-0.00901880580931902,-0.009018806074523308,0.0,1.2683371305465698,0.3179117965719934,0.9298004508018494,0.4349723825606751,0.5712567916156388,0.9807779657052373,0.5824527177309407,1.0119467973709106,0.5644808411598206,True,,,,,
180,0.3010784089565277,0.30107841178283706,0.0,1.0850428342819214,0.2867381391326869,0.8449798822402954,0.41471991611696246,0.5857672097060993,0.9783864088187663,0.5987074272764201,0.6754118800163269,0.41825732588768005,True,,,,,
200,0.18581841886043549,0.18581841394805815,0.0,1.4805701971054077,0.4106951365998612,0.24196922779083252,0.12446798300541062,0.5126143604760103,0.9761198315531384,0.5251551540146169,0.23457662761211395,0.26904162764549255,True,,,,,
220,-0.0658295750617981,-0.06582957578735368,0.0,0.2834078371524811,0.08230450224767767,0.24381662905216217,0.13138953459212807,0.5033515784010807,0.9737396331934687,0.5169262513740895,-0.063447505235672,0.23702892661094666,True,,,,,
240,0.12049292027950287,0.12049291940460244,0.0,-0.04733653366565704,0.0,0.22528205811977386,0.126613490289658,0.5148439426164207,0.9713652387771757,0.5300209664333297,-0.15697826445102692,0.18820226192474365,True,,,,,
260,0.03277105838060379,0.03277105804901075,0.0,-0.4733683168888092,0.0,0.07554388791322708,0.04417709090114548,0.5075954851043867,0.9689966341517591,0.5238361695123183,-0.275577187538147,0.1697138249874115,True,,,,,
280,0.06991235911846161,0.06991235879821907,0.0,0.26333338022232056,0.08618135768925773,0.30301135778427124,0.18385416850511044,0.4911103563278578,0.9666338051992279,0.5080624675925105,-0.3193665146827698,0.13058917224407196,True,,,,,
300,0.1742824912071228,0.17428249593200745,0.0,0.13343258202075958,0.045129591069973406,0.31544995307922363,0.19784528063561832,0.49098516562103867,0.9642767378360172,0.5091745412451654,-0.36591288447380066,0.11509766429662704,True,,,,,
320,0.04149215668439865,0.04149215574722184,0.0,-0.2211221605539322,0.0,0.13063959777355194,0.08458913592808556,0.49796614345835,0.9619254180129038,0.5176764582092268,-0.4659149944782257,0.10113082826137543,True,,,,,
340,0.047598809003829956,0.04759880805893045,0.0,0.30007466673851013,0.10797236068031825,0.11632873862981796,0.07762417566881492,0.5394566330860293,0.9595798317149223,0.5621800451161361,-0.4678550660610199,0.08936940878629684,True,,,,,
360,0.022137343883514404,0.022137344091798877,0.0,0.7266260981559753,0.26899313458919466,0.3244764506816864,0.22275462655639142,0.47712555209504515,0.957239964961282,0.4984388132126762,-0.4966979920864105,0.0724697932600975,True,,,,,
380,0.056009989231824875,0.05600999102325732,0.0,-0.7334819436073303,0.0,0.023668618872761726,0.016659837378246955,0.25259682433437164,0.9550223765700542,0.2644930951686898,-0.514302134513855,0.06634189933538437,True,,,,,
400,-0.037335388362407684,-0.03733538677978504,0.0,-0.7030445337295532,0.0,0.04346979409456253,0.03139265686734473,0.49415919254925095,0.9526936228446605,0.518696861928953,-0.530187726020813,0.05367239937186241,True,,,,,
420,-0.03531116247177124,-0.03531116236572125,0.0,-0.3682556748390198,0.0,0.060010623186826706,0.04441330436741534,0.5364133718287928,0.9503705476185843,0.5644255003197695,-0.5687990784645081,0.04659447446465492,True,,,,,
440,-0.14859521389007568,-0.14859521308441037,0.0,0.059746481478214264,0.024420737945977235,0.04450840502977371,0.03372018010977114,0.3587622742026701,0.9480531370452114,0.37842000641527457,-0.5947213172912598,0.03492942824959755,True,,,,,
460,0.24644163250923157,0.24644163753662143,0.0,-0.5357808470726013,0.0,0.06769833713769913,0.05244754195553996,0.4925876411377449,0.9457413773116915,0.5208481440644432,-0.6305157542228699,0.03276878967881203,True,,,,,
480,-0.05417797341942787,-0.05417797310104361,0.0,-0.5222532153129578,0.0,0.045070499181747437,0.0356719863622935,0.5105572139965175,0.9434352546388558,0.5411682587502598,-0.624751627445221,0.030880721285939217,True,,,,,
500,0.2159687578678131,0.2159687540313724,0.0,-0.4288797974586487,0.0,0.044491104781627655,0.03594153480643801,0.5097621132483612,0.9411347552811355,0.5416462524498792,-0.6327417492866516,0.028867099434137344,True,,,,,
520,-0.19014225900173187,-0.19014225946197402,0.0,-0.4771503508090973,0.0,0.07707901298999786,0.06350182460714718,0.5831673581177959,0.9388398655264789,0.6211574300701106,-0.6520853638648987,0.02548391930758953,True,,,,,
540,-0.022353066131472588,-0.02235306549606321,0.0,-0.2845565378665924,0.0,0.047586098313331604,0.03995201765289448,0.576395126377309,0.9365505716962704,0.6154447435052528,-0.6602581739425659,0.0250506941229105,True,,,,,
560,0.17131654918193817,0.17131655058746256,0.0,-0.3496438264846802,0.0,0.08535327762365341,0.07297977340967658,0.5951434103018661,0.9342668601452487,0.6370165053369659,-0.6993962526321411,0.02531876042485237,True,,,,,
580,0.060426145792007446,0.06042614556274203,0.0,-0.5910682082176208,0.0,0.034870509058237076,0.030318523842560233,0.3883480140077462,0.9321024923595276,0.41663660079341774,-0.7248779535293579,0.02237354964017868,True,,,,,
600,-0.06880000233650208,-0.06880000362396241,0.0,-0.7267526388168335,0.0,0.010155130177736282,0.00898137556652248,0.5642369796092978,0.929829627131671,0.6068175966277287,-0.7165483236312866,0.022610031068325043,True,,,,,
620,0.11321186274290085,0.11321186372375523,0.0,-0.775658369064331,0.0,0.015253505669534206,0.013714900727163805,0.496955995360773,0.9275623041230301,0.535765622591383,-0.6931020617485046,0.02077951468527317,True,,,,,
