timesteps,reward_train,reward_ext,reward_intrinsic,reward_surprise_raw,reward_surprise,reward_dejavu_raw,reward_dejavu,intrinsic_eta,intrinsic_time_decay,intrinsic_volatility_factor,intrinsic_surprise_loss,intrinsic_dejavu_loss,intrinsic_warmup,episode_reward_mean,explained_variance,value_loss,entropy_loss,approx_kl
256,-0.05508716031908989,-0.05508716140060424,0.0,-0.28973284363746643,0.0,0.22778327763080597,0.13369133957703783,0.49086217177583297,0.9993652015698321,0.4911739682398109,-0.3592684864997864,0.1708916872739792,True,,,,,
512,-0.2211592197418213,-0.2211592200454732,0.0,-0.6766549348831177,0.0,0.030171586200594902,0.02491410629468137,0.5623548936175861,0.9987283092848169,0.5630709457112364,-0.6570971012115479,0.02641037292778492,True,,,,,
768,0.06596079468727112,0.06596079477996973,0.0,-0.6729584336280823,0.0,0.004992582369595766,0.005046203448620378,0.3751098530432479,0.9980943181219187,0.3758260579511962,-0.820255696773529,0.01660573109984398,True,,,,,
1024,0.24292287230491638,0.24292286544876115,0.0,-0.6699949502944946,0.0,0.026554351672530174,0.03099879327005966,0.6436905492178633,0.997458235766909,0.6453308280350739,-0.8912288546562195,0.012098864652216434,True,,,,,
1280,0.09383858740329742,0.0933175426750182,0.0005210424727908856,-0.9043123722076416,0.0,0.011581831611692905,0.015118412063668837,0.6892820100372928,0.9968225587851741,0.691479144369806,-0.914970874786377,0.010226490907371044,False,,,,,
1536,-0.05425306782126427,-0.0544733641128536,0.00022029796789524293,-1.1633176803588867,0.0,0.005602148827165365,0.008009014055177371,0.5501250625295953,0.9961897773897014,0.5522291786320859,-0.972438633441925,0.007139088585972786,False,,,,,
1792,0.05803722143173218,0.05781429540252575,0.00022292467107628254,-1.062902569770813,0.0,0.005748978815972805,0.008878578715253438,0.5021629660010717,0.995554908792482,0.5044050926434082,-1.000383734703064,0.005620475858449936,False,,,,,
2048,-0.3755134046077728,-0.3757905080078126,0.00027711215899300223,-0.8782417178153992,0.0,0.006546278018504381,0.010808989589048074,0.5127438725147425,0.9949204447950135,0.5153616806219966,-1.0366626977920532,0.0044473218731582165,False,,,,,
2304,0.19865496456623077,0.1984850775695799,0.00016988488965575477,-1.011683464050293,0.0,0.003205379005521536,0.005612802705705606,0.6053478041658616,0.9942888708585157,0.6088248816897407,-1.0713660717010498,0.003870487678796053,False,,-0.2573801279067993,0.16878792932257056,-7.076160967350006,0.005406390875577927
2560,0.00570119870826602,0.005630110168457031,7.108837667226144e-05,-1.1070096492767334,0.0,0.0015978136798366904,0.0029494551550735405,0.4820441263531532,0.9936552137030219,0.4851221225486609,-1.0997593402862549,0.0033722103107720613,False,,-0.2573801279067993,0.16878792932257056,-7.076160967350006,0.005406390875577927
2816,-0.03204704448580742,-0.0323122164276123,0.00026517083341822875,-1.2262312173843384,0.0,0.004631696734577417,0.008967717908043982,0.591389774159538,0.9930219603752309,0.5955455143570751,-1.1573386192321777,0.0027717100456357002,False,,-0.2573801279067993,0.16878792932257056,-7.076160967350006,0.005406390875577927
3072,-0.22792132198810577,-0.22819794170837415,0.0002766253460714221,-1.0347639322280884,0.0,0.0047174966894090176,0.009538967346840437,0.5799901310345671,0.9923915915936625,0.5844367646275319,-1.1468693017959595,0.002215823158621788,False,,-0.2573801279067993,0.16878792932257056,-7.076160967350006,0.005406390875577927
3328,0.046764615923166275,0.04667739745025756,8.721911094410409e-05,-1.271580457687378,0.0,0.0014598625712096691,0.003072612845334609,0.5677194969521511,0.9917591435682489,0.5724368669892509,-1.1835811138153076,0.002349103568121791,False,,-0.2573801279067993,0.16878792932257056,-7.076160967350006,0.005406390875577927
3584,0.13802006840705872,0.1379141989944459,0.0001058665043655481,-1.0753169059753418,0.0,0.001907000900246203,0.004164866324409203,0.5083788823909757,0.9911295764208071,0.5129287779170578,-1.1860841512680054,0.002108058426529169,False,,-0.2573801279067993,0.16878792932257056,-7.076160967350006,0.005406390875577927
3840,0.4926207363605499,0.49244832864227356,0.00017239946177961712,-0.8421950936317444,0.0,0.002252762671560049,0.005092969474844813,0.677009601691635,0.9904979326736753,0.6835043056214832,-1.2023757696151733,0.001901612151414156,False,,-0.2573801279067993,0.16878792932257056,-7.076160967350006,0.005406390875577927
4096,-0.2978411316871643,-0.2983374035095214,0.0004962660226939847,-0.9543946385383606,0.0,0.007601366378366947,0.017749323796560728,0.5591942863650341,0.9898666914711075,0.5649187826837347,-1.180176854133606,0.0018288238206878304,False,,-0.2573801279067993,0.16878792932257056,-7.076160967350006,0.005406390875577927
4352,-0.03691006079316139,-0.03701681643371558,0.00010675625820622056,-1.5145113468170166,0.0,0.0015912209637463093,0.003829600870136996,0.5575320344148635,0.9892383256492862,0.5635972848594677,-1.2329689264297485,0.0016263474244624376,False,,-0.03612029552459717,0.2896175513044,-7.059363228082657,0.008036592975258827
4608,0.06237659975886345,0.0622751520599355,0.00010144677590075767,-1.52386474609375,0.0,0.0016252361238002777,0.0040250415155205195,0.5040781592417366,0.9886078871902948,0.5098868477312762,-1.2978075742721558,0.0017767047975212336,False,,-0.03612029552459717,0.2896175513044,-7.059363228082657,0.008036592975258827
4864,0.025949271395802498,0.02563905638427823,0.00031021555240120206,-1.220259189605713,0.0,0.0032616343814879656,0.008299403252069178,0.7475611028391955,0.9879778505077411,0.7566577554901754,-1.320725917816162,0.001608111197128892,False,,-0.03612029552459717,0.2896175513044,-7.059363228082657,0.008036592975258827
5120,0.009126140736043453,0.009051014726256836,7.512629503026161e-05,-1.3737576007843018,0.0,0.0010522172087803483,0.0027468068059461333,0.5470082196362148,0.9873506837191981,0.5540161450800024,-1.279000163078308,0.0014541695127263665,False,,-0.03612029552459717,0.2896175513044,-7.059363228082657,0.008036592975258827
5376,0.31650593876838684,0.31640379248657263,0.00010214056153679587,-1.310267448425293,0.0,0.0014307366218417883,0.0038273053513621694,0.5337466032097136,0.9867214482484439,0.5409293617334271,-1.3131928443908691,0.001412033918313682,False,,-0.03612029552459717,0.2896175513044,-7.059363228082657,0.008036592975258827
5632,0.17958535254001617,0.17938854192047293,0.00019680977420029582,-1.4524815082550049,0.0,0.002446827245876193,0.006699662639867645,0.5875214463162398,0.9860926137874668,0.5958075723330271,-1.3075520992279053,0.0013866904191672802,False,,-0.03612029552459717,0.2896175513044,-7.059363228082657,0.008036592975258827
