timesteps,reward_train,reward_ext,reward_intrinsic,reward_surprise_raw,reward_surprise,reward_dejavu_raw,reward_dejavu,intrinsic_eta,intrinsic_time_decay,intrinsic_volatility_factor,intrinsic_surprise_loss,intrinsic_dejavu_loss,intrinsic_warmup,episode_reward_mean,explained_variance,value_loss,entropy_loss,approx_kl
256,-0.03568316996097565,-0.035683171057129225,0.0,0.1707570105791092,0.05717720915182266,0.44171765446662903,0.2533360275778875,0.4573754619880558,0.9993652015698321,0.45766598763855,-0.30406010150909424,0.13679569959640503,True,,,,,
512,-0.16106434166431427,-0.1610643413818354,0.0,-0.24924704432487488,0.0,0.05144627392292023,0.04148478524136469,0.5870238527979118,0.9987283092848169,0.5877713161232767,-0.5909823179244995,0.03824242576956749,True,,,,,
768,0.050154417753219604,0.05015441735382192,0.0,-1.0343400239944458,0.0,0.005736909341067076,0.005662321107461797,0.3831553108284727,0.9980943181219187,0.38388687709338276,-0.7393720746040344,0.014556058682501316,True,,,,,
1024,0.1770763099193573,0.17707630310058595,0.0,-0.37261468172073364,0.0,0.018501807004213333,0.021091874434294264,0.6991387518222308,0.997458235766909,0.7009203260371987,-0.8296165466308594,0.010697189718484879,True,,,,,
1280,0.09835965931415558,0.0979594419242858,0.0004002195713190354,-0.4368877410888672,0.0,0.010390509851276875,0.013245372664463519,0.6043160603443023,0.9968225587851741,0.6062423598045185,-0.9029338955879211,0.007559471298009157,False,,,,,
1536,-0.06474355608224869,-0.0648325790145871,8.902197271376907e-05,-1.0115238428115845,0.0,0.0026842306833714247,0.0037475255578770525,0.47509734804423537,0.9961897773897014,0.47691449844940653,-0.968281090259552,0.005512173753231764,False,,,,,
1792,0.10607194900512695,0.1059811765914914,9.07709366016686e-05,-0.9911054372787476,0.0,0.0024259525816887617,0.003658789500708102,0.4961801523924854,0.995554908792482,0.49839556614140657,-0.9722117781639099,0.005052898079156876,False,,,,,
2048,-0.7287039756774902,-0.7289041762542736,0.0002002137873422128,-0.7026943564414978,0.0,0.003784668631851673,0.006102680668751419,0.6561502992198203,0.9949204447950135,0.6595002672349435,-0.9949082732200623,0.004405644256621599,False,,,,,
2304,0.06629826128482819,0.06610888379974349,0.00018937525468357946,-0.7332800626754761,0.0,0.004408407025039196,0.007538585967002554,0.5024158522898099,0.9942888708585157,0.5053016955283834,-1.0064914226531982,0.003808432025834918,False,,-0.20508229732513428,0.23036973122507334,-7.082631516456604,0.008612756617367268
2560,-0.05693347752094269,-0.057049896136473405,0.00011641792138574963,-0.9953343272209167,0.0,0.0027834216598421335,0.005017671651766263,0.4640316444172648,0.9936552137030219,0.4669946255180139,-1.0660730600357056,0.0031440984457731247,False,,-0.20508229732513428,0.23036973122507334,-7.082631516456604,0.008612756617367268
2816,-0.033392857760190964,-0.03345964683074708,6.678927278744686e-05,-1.2698017358779907,0.0,0.0013564572436735034,0.0025648118998675864,0.5208122497473985,0.9930219603752309,0.5244720363994774,-1.0478465557098389,0.002747112652286887,False,,-0.20508229732513428,0.23036973122507334,-7.082631516456604,0.008612756617367268
3072,-0.10133013129234314,-0.10135514704055677,2.5017141978017015e-05,-1.0610851049423218,0.0,0.0005620566662400961,0.0011098848318663308,0.4508060883389018,0.9923915915936625,0.454262301451951,-1.0679858922958374,0.002643707673996687,False,,-0.20508229732513428,0.23036973122507334,-7.082631516456604,0.008612756617367268
3328,0.0009122386109083891,0.0008377967628475744,7.444182053325075e-05,-0.8238824605941772,0.0,0.001411876524798572,0.0029020333125761577,0.5130321572164735,0.9917591435682489,0.5172951119670406,-1.1159679889678955,0.002283440437167883,False,,-0.20508229732513428,0.23036973122507334,-7.082631516456604,0.008612756617367268
3584,0.1912062019109726,0.19112111014022812,8.509264487414964e-05,-1.211053729057312,0.0,0.0017358929617330432,0.003702389364763801,0.4596634037683297,0.9911295764208071,0.4637773049092916,-1.1431488990783691,0.002232504775747657,False,,-0.20508229732513428,0.23036973122507334,-7.082631516456604,0.008612756617367268
3840,0.437115877866745,0.4369838676055908,0.00013201252263584086,-0.8269249796867371,0.0,0.0021922851447016,0.004840183127936012,0.5454856526973377,0.9904979326736753,0.5507186180842346,-1.1464670896530151,0.0020117564126849174,False,,-0.20508229732513428,0.23036973122507334,-7.082631516456604,0.008612756617367268
4096,-0.382320761680603,-0.3826681182159431,0.0003473426581197322,-1.1650612354278564,0.0,0.005589168518781662,0.012745203488832443,0.545056276934424,0.9898666914711075,0.5506360418334506,-1.1848334074020386,0.0019246808951720595,False,,-0.20508229732513428,0.23036973122507334,-7.082631516456604,0.008612756617367268
4352,-0.11781980097293854,-0.11787316554260178,5.3367330337810484e-05,-1.4558037519454956,0.0,0.0008463900885544717,0.0019893111993283096,0.5365407921679619,0.9892383256492862,0.5423776841802036,-1.175419807434082,0.0019738299306482077,False,,-0.03371119499206543,0.1722362520173192,-7.058320909738541,0.005778516177088022
4608,0.11626163125038147,0.11613900686416455,0.0001226246810298903,-1.2741752862930298,0.0,0.001880119787529111,0.004547249332388389,0.539335638169122,0.9886078871902948,0.5455506122877073,-1.2062441110610962,0.0017884904518723488,False,,-0.03371119499206543,0.1722362520173192,-7.058320909738541,0.005778516177088022
4864,-0.029215870425105095,-0.029364318754579292,0.00014844837520400174,-1.342287302017212,0.0,0.0020842307712882757,0.0051792471806759634,0.5732430603345993,0.9879778505077411,0.5802185342920375,-1.2443138360977173,0.001391773927025497,False,,-0.03371119499206543,0.1722362520173192,-7.058320909738541,0.005778516177088022
5120,-0.03628701716661453,-0.03637702771377517,9.000896770714724e-05,-1.3845714330673218,0.0,0.0013876509619876742,0.0035376250418634085,0.5088666359040466,0.9873506837191981,0.5153859153540303,-1.2654999494552612,0.0015426655299961567,False,,-0.03371119499206543,0.1722362520173192,-7.058320909738541,0.005778516177088022
5376,0.24715103209018707,0.24704684734649782,0.00010418287471827515,-1.1828536987304688,0.0,0.0018053152598440647,0.004716234028456993,0.44180536457543257,0.9867214482484439,0.44775084737409254,-1.2366387844085693,0.0014716418227180839,False,,-0.03371119499206543,0.1722362520173192,-7.058320909738541,0.005778516177088022
5632,0.19715780019760132,0.19697702522582985,0.00018077951768654782,-1.3576451539993286,0.0,0.002556672552600503,0.006836498114304708,0.528865845244027,0.9860926137874668,0.5363247202640682,-1.2870076894760132,0.0014139882987365127,False,,-0.03371119499206543,0.1722362520173192,-7.058320909738541,0.005778516177088022
5888,-0.01252612192183733,-0.012591174653625059,6.505274532844405e-05,-1.204365611076355,0.0,0.0009985087672248483,0.0027298534576463284,0.4766024721673693,0.9854666437442343,0.483631257529469,-1.2938956022262573,0.0014714837307110429,False,,-0.03371119499206543,0.1722362520173192,-7.058320909738541,0.005778516177088022
6144,-0.0457683801651001,-0.045828962957763,6.0581985924479815e-05,-1.3167848587036133,0.0,0.0008794953464530408,0.002456270968630477,0.4932842239165333,0.9848386089662027,0.5008782346930325,-1.2750405073165894,0.0012804865837097168,False,,-0.03371119499206543,0.1722362520173192,-7.058320909738541,0.005778516177088022
6400,0.01121879555284977,0.011196882933046437,2.1912661302991726e-05,-1.5653338432312012,0.0,0.0007025672239251435,0.0020025049422312483,0.2188525065868353,0.9842134349632622,0.22236285221508323,-1.3174973726272583,0.001093951752409339,False,,0.055005788803100586,0.16374473888427019,-7.050544649362564,0.006648434326052666
6656,0.11769935488700867,0.11752948734817474,0.00016986965414072047,-1.491654872894287,0.0,0.002346689347177744,0.006821360699700207,0.49805210901158203,0.9835861988512266,0.5063634581222052,-1.3377923965454102,0.00103012565523386,False,,0.055005788803100586,0.16374473888427019,-7.050544649362564,0.006648434326052666
6912,-0.15276861190795898,-0.15279958921203507,3.0982040974060336e-05,-1.300248146057129,0.0,0.00039414892671629786,0.0011675700914344645,0.5307097398494701,0.9829593624747831,0.5399101530640185,-1.3433446884155273,0.0010100944200530648,False,,0.055005788803100586,0.16374473888427019,-7.050544649362564,0.006648434326052666
7168,-0.04351884871721268,-0.04358328664245637,6.44388269174621e-05,-1.5040383338928223,0.0,0.0009623960359022021,0.002903048677345679,0.4439390039879037,0.9823353814145653,0.45192203435514094,-1.345717191696167,0.0009495511185377836,False,,0.055005788803100586,0.16374473888427019,-7.050544649362564,0.006648434326052666
7424,0.07472018897533417,0.07463655399932904,8.363694160672386e-05,-1.370686411857605,0.0,0.0010020366171374917,0.0030762068906948817,0.5437666878629946,0.9817093421801217,0.5538978437909432,-1.3684130907058716,0.0009018898708745837,False,,0.055005788803100586,0.16374473888427019,-7.050544649362564,0.006648434326052666
7680,-0.005587713792920113,-0.0056288401336685645,4.112637087718422e-05,-1.5070198774337769,0.0,0.000521609268616885,0.0016287318046484746,0.5050109632513798,0.9810837019185039,0.514748091588754,-1.3955090045928955,0.0008373908931389451,False,,0.055005788803100586,0.16374473888427019,-7.050544649362564,0.006648434326052666
7936,0.1099337488412857,0.10989252378692764,4.122689071470197e-05,-1.489282488822937,0.0,0.000447998900199309,0.0014219488435645953,0.5798646118850919,0.9804609115246627,0.5914204279529871,-1.3637977838516235,0.000787485740147531,False,,0.055005788803100586,0.16374473888427019,-7.050544649362564,0.006648434326052666
8192,-0.15202249586582184,-0.15235076867218014,0.0003282715038782315,-1.132491111755371,0.0,0.0029293978586792946,0.009446899253250898,0.6949825441723974,0.9798360668839567,0.7092845095838926,-1.3721643686294556,0.0008149947389028966,False,,0.055005788803100586,0.16374473888427019,-7.050544649362564,0.006648434326052666
8448,0.13977745175361633,0.13972226188812348,5.5187500129826095e-05,-1.6317652463912964,0.0,0.0005749231786467135,0.0018828350476852605,0.5862170475068762,0.9792116204547657,0.5986622659100237,-1.4028046131134033,0.0007563278777524829,False,,0.16757792234420776,0.14907409995794296,-7.0475588023662565,0.007766133174300194
8704,0.040012385696172714,0.03995799512787053,5.439018526350206e-05,-1.4448118209838867,0.0,0.0006410657661035657,0.002130941423946256,0.510480341245399,0.9785900184552989,0.521648833135648,-1.3925801515579224,0.0007083415403030813,False,,0.16757792234420776,0.14907409995794296,-7.0475588023662565,0.007766133174300194
