timesteps,reward_train,reward_ext,reward_intrinsic,reward_surprise,reward_dejavu,intrinsic_eta,intrinsic_volatility_factor,intrinsic_surprise_loss,intrinsic_dejavu_loss,intrinsic_warmup,episode_reward_mean,explained_variance,value_loss,entropy_loss,approx_kl
660,0.14360642433166504,0.1436064236717226,0.0,0.0,0.0,0.5633555631079722,0.6103234756766366,-0.7207085490226746,0.0,True,,,,,
680,0.15563936531543732,0.15563936550445506,0.0,0.0,0.0,0.5113147620361082,0.5552979988391461,-0.7587507963180542,0.0,True,,,,,
700,-0.05862174555659294,-0.05862174731445266,0.0,0.0,0.0,0.5394369963388702,0.5872713235885136,-0.7596586346626282,0.0,True,,,,,
720,0.19531317055225372,0.19531317462005537,0.0,0.0,0.0,0.5667770273721947,0.6185439945528414,-0.7760050296783447,0.0,True,,,,,
740,0.1041850671172142,0.10418506753387628,0.0,0.0,0.0,0.4502162390996913,0.4925380658438296,-0.7814081311225891,0.0,True,,,,,
760,0.015249861404299736,0.015249861129760393,0.0,0.0,0.0,0.4408778137890922,0.48344176199853345,-0.7947092652320862,0.0,True,,,,,
780,-0.11066946387290955,-0.1106694605560304,0.0,0.0,0.0,0.5470999728410143,0.6013854300954559,-0.761407196521759,0.0,True,,,,,
800,0.26573535799980164,0.2657353653396611,0.0,0.0,0.0,0.5229248640594631,0.5762166329244501,-0.800606369972229,0.0,True,,,,,
820,-0.016269000247120857,-0.016269000275421424,0.0,0.0,0.0,0.3731551290794037,0.412188815133427,-0.8121019601821899,0.0,True,,,,,
840,-0.0388006754219532,-0.03880067377472005,0.0,0.0,0.0,0.5814855103691284,0.6438815398845313,-0.8177496194839478,0.0,True,,,,,
860,0.01816537417471409,0.018165373305512187,0.0,0.0,0.0,0.41742072955808335,0.46334169040022893,-0.7945142984390259,0.0,True,,,,,
880,-0.00996915902942419,-0.009969158784486353,0.0,0.0,0.0,0.4742339019323317,0.5276916872073224,-0.8182056546211243,0.0,True,,,,,
900,-0.3286498188972473,-0.32864980593338117,0.0,0.0,0.0,0.5906834130675694,0.6588745310799327,-0.8190473914146423,0.0,True,,,,,
920,-0.2722821831703186,-0.27228218955535705,0.0,0.0,0.0,0.4674323268781268,0.5226692834587783,-0.8305712342262268,0.0,True,,,,,
940,0.03488733246922493,0.03488733066100977,0.0,0.0,0.0,0.0,0.0,-0.840444028377533,0.0,True,,,,,
960,-0.16956453025341034,-0.1695645369735721,0.0,0.6437044571739868,0.0,0.33631246031108253,0.37784941656070964,-0.8394287824630737,0.0,True,,,,,
980,0.023928137496113777,0.02392813771362271,0.0,0.0,0.0,0.48337736496197836,0.5444053656960952,-0.836741030216217,0.0,True,,,,,
1000,-0.013774687424302101,-0.013774687300110236,0.0,0.0,0.0,0.4053559409157364,0.45764942262105346,-0.8784340620040894,0.0,True,,,,,
1020,0.23784349858760834,0.23784349511413602,0.0,0.0,0.0,0.504383240704031,0.5708438326213267,-0.8844659924507141,0.0,True,,,,,
1040,0.12675930559635162,0.12675931271362206,0.0,0.0,0.0,0.4445404203902841,0.5043455702907821,-0.8333333134651184,0.0,False,,,,,
1060,0.16781176626682281,0.16781175994873337,0.0,0.0,0.0,0.45934374597701805,0.5224142946774099,-0.8508152365684509,0.0,False,,,,,
1080,-0.25750255584716797,-0.2575025631858807,0.0,0.0,0.0,0.4220122020840701,0.48113011560330543,-0.8692811727523804,0.0,False,,,,,
1100,0.037115707993507385,0.03711570985565195,0.0,0.0,0.0,0.4878951837292053,0.5576020395771488,-0.8651893734931946,0.0,False,,,,,
1120,0.33848002552986145,0.3384800212051385,0.0,0.0,0.0,0.5899654395293222,0.6759034809844044,-0.8741626143455505,0.0,False,,,,,
1140,0.054153334349393845,0.05415333615684504,0.0,0.0,0.0,0.2315800320514635,0.2659294873925463,-0.8890629410743713,0.0,False,,,,,
1160,-0.036491911858320236,-0.03649191178588662,0.0,0.0,0.0,0.4217750493401408,0.485519369921232,-0.8768144249916077,0.0,False,,,,,
1180,0.1267572045326233,0.12675719832458562,0.0,0.0,0.0,0.4047808999000046,0.4670958156776206,-0.9030254483222961,0.0,False,,,,,
1200,-0.06527085602283478,-0.06527085545806913,0.0,0.0,0.0,0.40339638782386916,0.46663602028641205,-0.9038593769073486,0.0,False,,,,,
1220,0.06287378817796707,0.06287378966674878,0.0,0.0,0.0,0.4751365280732949,0.5509662082985646,-0.9320653676986694,0.0,False,,,,,
1240,0.15584391355514526,0.1558439178451532,0.0,0.0,0.0,0.3692457328978685,0.42922234034166035,-0.9282901883125305,0.0,False,,,,,
1260,0.01881377212703228,0.01881377121734695,0.0,0.0,0.0,0.46474763109863,0.5415571662255027,-0.8934358358383179,0.0,False,,,,,
1280,0.07745411992073059,0.07745411795044056,0.0,0.0,0.0,0.5785268469634858,0.6757887054339193,-0.9372952580451965,0.0,False,,,,,
1300,0.21900755167007446,0.2190075517425561,0.0,0.0,0.0,0.5486040194970462,0.6424017066876501,-0.9210928082466125,0.0,False,,,,,
1320,0.20849376916885376,0.20849376879882914,0.0,0.0,0.0,0.4436039362857447,0.5206553876950815,-0.8864089250564575,0.0,False,,,,,
1340,-0.10483255982398987,-0.10483255890045112,0.0,0.0,0.0,0.48496089328018077,0.5705871460931462,-0.941885769367218,0.0,False,,,,,
1360,0.03383653983473778,0.0338365386573787,0.0,0.0,0.0,0.5374302218354676,0.6338662653376811,-0.9101710319519043,0.0,False,,,,,
1380,-0.17688214778900146,-0.176882144460296,0.0,0.0,0.0,0.451674625886594,0.5340249363366554,-0.9316532015800476,0.0,False,,,,,
1400,0.0652247816324234,0.06522477972717171,0.0,0.0,0.0,0.463201490954396,0.5489920826851777,-0.9477345943450928,0.0,False,,,,,
1420,-0.12562400102615356,-0.12562400835571172,0.0,0.0,0.0,0.35420937095351224,0.42083947352170076,-0.9383025765419006,0.0,False,,,,,
1440,0.13002052903175354,0.13002053019409068,0.0,0.0,0.0,0.5517992688107473,0.6572004193074529,-0.9418976306915283,0.0,False,,,,,
1460,-0.40995827317237854,-0.4099582675521859,0.0,0.0,0.0,0.5932783534316852,0.7083297836207972,-0.9728032946586609,0.0,False,,,,,
1480,-0.05049971491098404,-0.05049971612167428,0.0,0.0,0.0,0.4904706633616299,0.5870165229490919,-0.9233433604240417,0.0,False,,,,,
1500,-0.02443644031882286,-0.024436439668272216,0.0,0.0,0.0,0.4187211515281095,0.5023685909283124,-0.9492622017860413,0.0,False,,,,,
1520,0.154910609126091,0.15491061043319787,0.0,0.0,0.0,0.28402986556643706,0.3415614605907148,-0.9538368582725525,0.0,False,,,,,
1540,-0.04203064739704132,-0.04203064628448483,0.0,0.0,0.0,0.5087603929526515,0.6133077280959446,-0.9579493403434753,0.0,False,,,,,
1560,0.09314600378274918,0.09314600090484747,0.0,0.0,0.0,0.4688199942915136,0.566541277550299,-0.9652138948440552,0.0,False,,,,,
1580,0.13257844746112823,0.13257844848632813,0.0,0.0,0.0,0.4472126793817326,0.5417511348490083,-0.9867293238639832,0.0,False,,,,,
1600,-0.002354562748223543,-0.00235456265029934,0.0,0.0,0.0,0.3749943072125143,0.4553765742101093,-0.9938226938247681,0.0,False,,,,,
1620,-0.092927947640419,-0.09292794782409765,0.0,0.0,0.0,0.47606441844342,0.5795247965223318,-1.000301718711853,0.0,False,,,,,
1640,-0.14063796401023865,-0.14063796063461342,0.0,0.0,0.0,0.47425571261497274,0.5787342168964013,-0.9831147789955139,0.0,False,,,,,
1660,0.2116296887397766,0.2116296830245963,0.0,0.0,0.0,0.5225156205615515,0.6391843849752133,-0.9589364528656006,0.0,False,,,,,
1680,0.07059831917285919,0.07059831805572467,0.0,0.0,0.0,0.47154652069974723,0.578244768945903,-0.9823237657546997,0.0,False,,,,,
1700,0.055388376116752625,0.055388377619933454,0.0,0.0,0.0,0.3236793695971999,0.39784093075764887,-0.9936486482620239,0.0,False,,,,,
1720,-0.08235999196767807,-0.08235999411010562,0.0,0.0,0.0,0.43143708331470326,0.5315843702287882,-1.0019400119781494,0.0,False,,,,,
1740,0.22778333723545074,0.22778333061523445,0.0,0.0,0.0,0.39371702974968303,0.4862943472233758,-0.9815636873245239,0.0,False,,,,,
1760,-0.040828902274370193,-0.0408289011230474,0.0,0.0,0.0,0.42005262393237175,0.5200906094721142,-0.9912300109863281,0.0,False,,,,,
1780,-0.0037376482505351305,-0.0037376482528678028,0.0,0.0,0.0,0.4275475407196439,0.53066447180435,-0.9632213711738586,0.0,False,,,,,
1800,0.029313094913959503,0.029313094039153657,0.0,0.0,0.0,0.3320569263794092,0.41315064263221857,-0.9807472229003906,0.0,False,,,,,
1820,0.03246209770441055,0.032462099052428674,0.0,0.0,0.0,0.3930675257782499,0.4902564806462664,-0.999663233757019,0.0,False,,,,,
1840,-0.5989221930503845,-0.5989221997062676,0.0,0.0,0.0,0.5889988853694982,0.7364290985034518,-1.0082422494888306,0.0,False,,,,,
1860,-0.29146772623062134,-0.29146773446731533,0.0,0.0,0.0,0.5058615872006302,0.6340280313280191,-1.0013234615325928,0.0,False,,,,,
1880,0.03035098873078823,0.030350989530945664,0.0,0.0,0.0,0.0,0.0,-1.034395694732666,0.0,False,,,,,
1900,-0.23305462300777435,-0.2330546252593995,0.0,0.0,0.0,0.3634790880383744,0.4577451490697673,-1.0310938358306885,0.0,False,,,,,
1920,0.15190301835536957,0.15190302561645513,0.0,0.0,0.0,0.4653311863342041,0.5874444023903888,-1.0313971042633057,0.0,False,,,,,
1940,-0.002057546516880393,-0.002057546541595366,0.0,0.0,0.0,0.40706513310775005,0.5151441877323715,-1.0157901048660278,0.0,False,,,,,
1960,0.3564262092113495,0.35642620164794936,0.0,0.0,0.0,0.42685736248842393,0.5415118505051031,-1.0041786432266235,0.0,False,,,,,
1980,0.18051964044570923,0.18051964143829247,0.0,0.0,0.0,0.371603532246916,0.4725690896450057,-1.0252408981323242,0.0,False,,,,,
2000,0.13867361843585968,0.13867362190323038,0.0,0.0,0.0,0.37294235858167474,0.4754309826872817,-1.0638468265533447,0.0,False,,,,,
2020,-0.41632193326950073,-0.4163219257026678,0.0,0.0,0.0,0.45134704352935173,0.5767885871331327,-1.0007940530776978,0.0,False,,,,,
2040,-0.05362849682569504,-0.05362849653930753,0.0,0.0,0.0,0.4610919893340109,0.5906822531953315,-0.9928430318832397,0.0,False,,,,,
2060,0.18368133902549744,0.18368133162841843,0.0,0.0,0.0,0.42154575873564154,0.5413415462120529,-1.0062105655670166,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2080,0.17207647860050201,0.17207647765045114,0.0,0.0,0.0,0.3445452943540216,0.4434863248186219,-1.023683786392212,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2100,-0.04669475927948952,-0.04669476006164623,0.0,0.0,0.0,0.4409538098205806,0.5689672883900933,-1.0278078317642212,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2120,0.11600617319345474,0.11600617126770085,0.0,0.0,0.0,0.49783956308168403,0.643937763806634,-0.9900423288345337,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2140,-0.0688646137714386,-0.0688646151733381,0.0,0.0,0.0,0.3394362340857737,0.4401218988310737,-1.0116125345230103,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2160,0.014582675881683826,0.014582675590514555,0.0,0.0,0.0,0.4585185838261556,0.5959804436838949,-1.050319790840149,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2180,0.23922322690486908,0.23922322103271582,0.0,0.0,0.0,0.3814022561478389,0.49695677281482487,-1.0419305562973022,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2200,0.13452669978141785,0.1345266929656995,0.0,0.0,0.0,0.4068801171927952,0.531449635144865,-1.050333857536316,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2220,0.034935254603624344,0.034935255580137894,0.0,0.0,0.0,0.4787873165026672,0.6269004356171648,-1.0501691102981567,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2240,0.17850026488304138,0.17850026834335295,0.0,0.0,0.0,0.4850165702639126,0.6366090380325314,-1.0491410493850708,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2260,0.04506183788180351,0.045061836901855716,0.0,0.0,0.0,0.16036286133079264,0.21097320248565912,-1.042827844619751,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2280,-0.03187868744134903,-0.03187868722229032,0.0,0.0,0.0,0.3786144349531911,0.4993222923287358,-1.0596176385879517,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2300,0.033006563782691956,0.03300656467056251,0.0,0.0,0.0,0.3961187662991874,0.5236842287962119,-1.065667748451233,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2320,-0.2264655977487564,-0.22646559616393935,0.0,0.0,0.0,0.42284468550946364,0.5603833756217367,-1.086605191230774,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2340,0.15337908267974854,0.15337907994384734,0.0,0.0,0.0,0.4199176309022849,0.5578645507547482,-1.0530959367752075,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2360,0.017366765066981316,0.017366764375304048,0.0,0.0,0.0,0.3928726006056663,0.523210783850155,-1.0078537464141846,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2380,0.24649454653263092,0.246494548443603,0.0,0.0,0.0,0.4083963305838608,0.5452140833831818,-1.0405317544937134,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2400,-0.2980135977268219,-0.298013590899657,0.0,0.0,0.0,0.48154272199009956,0.6444368213020333,-1.0500602722167969,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2420,0.026430701836943626,0.02643070191726729,0.0,0.0,0.0,0.5065158459524132,0.6795146889054604,-1.0315985679626465,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2440,0.041793450713157654,0.0417934501358046,0.0,0.0,0.0,0.4407671875050275,0.5927551806875978,-1.0794320106506348,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2460,0.025279751047492027,0.025279751501465216,0.0,0.0,0.0,0.31424212181985184,0.4235822718714818,-1.0683443546295166,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2480,-0.03435465693473816,-0.034354656967162736,0.0,0.0,0.0,0.47340329244093565,0.6396831928109178,-1.0439927577972412,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2500,0.19345836341381073,0.19345835880279483,0.0,0.0,0.0,0.3610294936380197,0.48903127852788125,-1.0407947301864624,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2520,0.08215486258268356,0.08215486237487785,0.0,0.0,0.0,0.3751911195301388,0.5094561332682662,-1.0602446794509888,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2540,0.09429052472114563,0.0942905223533613,0.0,0.0,0.0,0.39985367523016513,0.5442715404905556,-1.069854974746704,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2560,0.017561161890625954,0.01756116167755099,0.0,0.0,0.0,0.34798529208175133,0.4748273339012459,-1.0979138612747192,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2580,-0.1821487993001938,-0.18214880232009747,0.0,0.0,0.0,0.41615984988460625,0.5692398434842059,-1.0795378684997559,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2600,0.28504592180252075,0.2850459170730581,0.0,0.0,0.0,0.4710631890171275,0.6459138090868785,-1.0521653890609741,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2620,0.036602262407541275,0.036602261640930375,0.0,0.0,0.0,0.4004434658892585,0.5504234175260042,-1.058162808418274,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2640,0.07372910529375076,0.07372910601501499,0.0,0.0,0.0,0.3278693827820398,0.45171428907735556,-1.1015199422836304,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2660,-0.05878632143139839,-0.05878632187805052,0.0,0.0,0.0,0.3693344975988123,0.5100856779249988,-1.075442910194397,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2680,0.29079774022102356,0.2907977294921875,0.0,0.0,0.0,0.40009251572948035,0.5539160785444898,-1.0875258445739746,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2700,-0.07786934077739716,-0.0778693374839786,0.0,0.0,0.0,0.34173369215833266,0.47427652842942775,-1.05530846118927,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2720,-0.029917055740952492,-0.029917055267332765,0.0,0.0,0.0,0.40195331118242056,0.5592161862389592,-1.058098316192627,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2740,0.005781447980552912,0.005781447879028565,0.0,0.0,0.0,0.3570262168291534,0.4979256741255322,-1.0718501806259155,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2760,-0.02432076632976532,-0.024320766241455568,0.0,0.0,0.0,0.34680996379378354,0.484859899874161,-1.0604772567749023,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2780,-0.5607460141181946,-0.5607460335845943,0.0,0.0,0.0,0.4447311483652892,0.6232790629930122,-1.1127102375030518,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2800,-0.35476335883140564,-0.35476335150985544,0.0,0.0,0.0,0.35652344641480693,0.5008796368178701,-1.1059420108795166,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2820,-0.06120067089796066,-0.06120067235183815,0.0,0.0,0.0,0.0,0.0,-1.1221567392349243,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2840,-0.4333532750606537,-0.4333532701065051,0.0,0.0,0.0,0.38879676563658044,0.5488270234697731,-1.1036529541015625,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2860,0.13228419423103333,0.13228420110626177,0.0,0.0,0.0,0.3289627836008961,0.4655002311885902,-1.1069090366363525,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2880,-0.013998755253851414,-0.0139987551025406,0.0,0.0,0.0,0.37355262652539284,0.5298893815216889,-1.0895774364471436,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2900,0.13787388801574707,0.13787388194885133,0.0,0.0,0.0,0.33611670407954825,0.47795147685209355,-1.1023306846618652,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2920,0.06742101162672043,0.0674210100967408,0.0,0.0,0.0,0.32034918343035956,0.45664385967510596,-1.118450403213501,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2940,0.13527759909629822,0.13527759584961024,0.0,0.0,0.0,0.3574946790149261,0.5108387955790877,-1.1181933879852295,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2960,-0.530380368232727,-0.530380345498657,0.0,0.0,0.0,0.4369960853986353,0.625967990970382,-1.1156643629074097,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
2980,-0.0020185266621410847,-0.0020185267150867733,0.0,0.0,0.0,0.5117976577452356,0.7349083175911486,-1.131476640701294,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
3000,0.2923651933670044,0.2923651896209718,0.0,0.0,0.0,0.4827404711049605,0.694878489366837,-1.0927422046661377,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
3020,0.17707382142543793,0.177073818989945,0.0,0.0,0.0,0.34569216671284203,0.49876040787362586,-1.1236437559127808,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
3040,-0.07737702876329422,-0.07737702846679605,0.0,0.0,0.0,0.3455540830166476,0.4997798598392567,-1.1157320737838745,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
3060,0.09308174252510071,0.09308174092254631,0.0,0.0,0.0,0.3280565326058669,0.47563269632156197,-1.1144582033157349,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
3080,0.017429817467927933,0.017429816578674946,0.0,0.0,0.0,0.3226408488325713,0.4689242064387219,-1.0904597043991089,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
3100,0.04481898620724678,0.0448189849411021,0.0,0.0,0.0,0.3642857632188437,0.5307448497742828,-1.1021583080291748,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
3120,0.16832052171230316,0.1683205252334592,0.0,0.0,0.0,0.3145473807724091,0.45939890135083994,-1.112661600112915,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
3140,0.0703488439321518,0.07034884398269642,0.0,0.0,0.0,0.38079817339045874,0.5575181685186925,-1.092854619026184,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
3160,0.0413619764149189,0.04136197798461799,0.0,0.0,0.0,0.40878983238489225,0.5999631033512882,-1.0890320539474487,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
3180,0.027978455647826195,0.027978455737305924,0.0,0.0,0.0,0.35096733991826945,0.5163586431469457,-1.108903169631958,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
3200,0.1627742201089859,0.16277422319335894,0.0,0.0,0.0,0.33553069596346075,0.4947938344681405,-1.1364420652389526,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
3220,-0.01816880889236927,-0.018168808735656787,0.0,0.0,0.0,0.3590696756387805,0.5308001541352765,-1.1514469385147095,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
3240,0.11817461997270584,0.11817461635436921,0.0,0.0,0.0,0.3507585520951069,0.5197815607664702,-1.1228573322296143,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
3260,-0.2075386643409729,-0.20753866755599884,0.0,0.0,0.0,0.33746260502473696,0.5013009690652982,-1.1599812507629395,0.0,False,,-0.394037127494812,0.20049817450344562,-7.087258046865463,0.006413619499653578
