timesteps,reward_train,reward_ext,reward_intrinsic,reward_surprise_raw,reward_surprise,reward_dejavu_raw,reward_dejavu,intrinsic_eta,intrinsic_time_decay,intrinsic_volatility_factor,intrinsic_surprise_loss,intrinsic_dejavu_loss,intrinsic_warmup,episode_reward_mean,explained_variance,value_loss,entropy_loss,approx_kl
256,0.038626208901405334,0.038626208901405334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
512,-0.057164937257766724,-0.057164937257766724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
768,0.0967421680688858,0.0967421680688858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1024,0.19406934082508087,0.19406934082508087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1280,0.06880726665258408,0.06880726665258408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1536,-0.04903212562203407,-0.04903212562203407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1792,0.010358239524066448,0.010358239524066448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
2048,-0.28623563051223755,-0.28623563051223755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
2304,0.31416746973991394,0.31416746973991394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,-0.4245486259460449,0.24251810647547245,-7.096338403224945,0.006506059784442186
2560,-0.130255788564682,-0.130255788564682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,-0.4245486259460449,0.24251810647547245,-7.096338403224945,0.006506059784442186
2816,0.07766567915678024,0.07766567915678024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,-0.4245486259460449,0.24251810647547245,-7.096338403224945,0.006506059784442186
3072,-0.10137228667736053,-0.10137228667736053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,-0.4245486259460449,0.24251810647547245,-7.096338403224945,0.006506059784442186
3328,0.0005703475908376276,0.0005703475908376276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,-0.4245486259460449,0.24251810647547245,-7.096338403224945,0.006506059784442186
3584,0.1553696244955063,0.1553696244955063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,-0.4245486259460449,0.24251810647547245,-7.096338403224945,0.006506059784442186
3840,0.6708923578262329,0.6708923578262329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,-0.4245486259460449,0.24251810647547245,-7.096338403224945,0.006506059784442186
4096,-0.4487117528915405,-0.4487117528915405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,-0.4245486259460449,0.24251810647547245,-7.096338403224945,0.006506059784442186
4352,-0.05717938765883446,-0.05717938765883446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,-0.05333507061004639,0.2878788813948631,-7.08448759317398,0.007073018234223127
4608,0.13233518600463867,0.13233518600463867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,-0.05333507061004639,0.2878788813948631,-7.08448759317398,0.007073018234223127
4864,-0.10078231990337372,-0.10078231990337372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,-0.05333507061004639,0.2878788813948631,-7.08448759317398,0.007073018234223127
5120,0.09307592362165451,0.09307592362165451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,-0.05333507061004639,0.2878788813948631,-7.08448759317398,0.007073018234223127
