timesteps,reward_train,reward_ext,reward_intrinsic,reward_surprise_raw,reward_surprise,reward_dejavu_raw,reward_dejavu,intrinsic_eta,intrinsic_time_decay,intrinsic_volatility_factor,intrinsic_surprise_loss,intrinsic_dejavu_loss,intrinsic_warmup,episode_reward_mean,explained_variance,value_loss,entropy_loss,approx_kl
256,-0.05508716031908989,-0.05508716031908989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
512,-0.2211592197418213,-0.2211592197418213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
768,0.06596079468727112,0.06596079468727112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1024,0.24292287230491638,0.24292287230491638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1280,0.09331754595041275,0.09331754595041275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1536,-0.05447336286306381,-0.05447336286306381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
1792,0.05781429633498192,0.05781429633498192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
2048,-0.3757905066013336,-0.3757905066013336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,
2304,0.1904250979423523,0.1904250979423523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,-0.2575637102127075,0.16823521787300705,-7.07702744603157,0.005155160091817379
2560,-0.009529690258204937,-0.009529690258204937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,-0.2575637102127075,0.16823521787300705,-7.07702744603157,0.005155160091817379
