timesteps,reward_train,reward_ext,reward_intrinsic,reward_surprise,reward_dejavu,intrinsic_eta,intrinsic_volatility_factor,intrinsic_surprise_loss,intrinsic_dejavu_loss,intrinsic_warmup,episode_reward_mean,explained_variance,value_loss,entropy_loss,approx_kl
500,0.2159687578678131,0.2159687540313724,0.0,0.0,0.03686109597312312,0.5097621132483612,0.5416462524498792,0.0,0.030119676142930984,True,,,,,
520,-0.19014225900173187,-0.19014225946197402,0.0,0.0,0.055447643930641735,0.5831673581177959,0.6211574300701106,0.0,0.028443574905395508,True,,,,,
540,-0.022353066131472588,-0.02235306549606321,0.0,0.0,0.06938643360539924,0.576395126377309,0.6154447435052528,0.0,0.02672444097697735,True,,,,,
560,0.17131654918193817,0.17131655058746256,0.0,0.0,0.06347938805724959,0.5951434103018661,0.6370165053369659,0.0,0.026925737038254738,True,,,,,
580,0.060426145792007446,0.06042614556274203,0.0,0.0,0.019833011670989668,0.3883480140077462,0.41663660079341774,0.0,0.023596806451678276,True,,,,,
600,-0.06880000233650208,-0.06880000362396241,0.0,0.0,0.01447154767717535,0.5642369796092978,0.6068175966277287,0.0,0.022780349478125572,True,,,,,
620,0.11321186274290085,0.11321186372375523,0.0,0.0,0.016875957258241862,0.496955995360773,0.535765622591383,0.0,0.021555190905928612,True,,,,,
640,0.19354577362537384,0.1935457668762203,0.0,0.0,0.04589048899410244,0.5609338272457992,0.6062180030089285,0.0,0.019386369735002518,True,,,,,
660,0.14360642433166504,0.1436064236717226,0.0,0.0,0.01856326756225983,0.5633555631079722,0.6103234756766366,0.0,0.02018095552921295,True,,,,,
680,0.15563936531543732,0.15563936550445506,0.0,0.0,0.030761304810103952,0.5113147620361082,0.5552979988391461,0.0,0.017637085169553757,True,,,,,
700,-0.05862174555659294,-0.05862174731445266,0.0,0.0,0.018585123057785105,0.5394369963388702,0.5872713235885136,0.0,0.016027677804231644,True,,,,,
720,0.19531317055225372,0.19531317462005537,0.0,0.0,0.026240546636365027,0.5667770273721947,0.6185439945528414,0.0,0.016061894595623016,True,,,,,
740,0.1041850671172142,0.10418506753387628,0.0,0.0,0.03318170243420303,0.4502162390996913,0.4925380658438296,0.0,0.015960145741701126,True,,,,,
760,0.015249861404299736,0.015249861129760393,0.0,0.0,0.014466982234088566,0.4408778137890922,0.48344176199853345,0.0,0.016956934705376625,True,,,,,
780,-0.11066946387290955,-0.1106694605560304,0.0,0.0,0.01041997421913648,0.5470999728410143,0.6013854300954559,0.0,0.015706177800893784,True,,,,,
800,0.26573535799980164,0.2657353653396611,0.0,0.0,0.01283199178544852,0.5229248640594631,0.5762166329244501,0.0,0.01465887762606144,True,,,,,
820,-0.016269000247120857,-0.016269000275421424,0.0,0.0,0.014378597975703563,0.3731551290794037,0.412188815133427,0.0,0.014762941747903824,True,,,,,
840,-0.0388006754219532,-0.03880067377472005,0.0,0.0,0.016691527983968956,0.5814855103691284,0.6438815398845313,0.0,0.014366424642503262,True,,,,,
860,0.01816537417471409,0.018165373305512187,0.0,0.0,0.019950521261769476,0.41742072955808335,0.46334169040022893,0.0,0.014125959016382694,True,,,,,
880,-0.00996915902942419,-0.009969158784486353,0.0,0.0,0.011562676362584868,0.4742339019323317,0.5276916872073224,0.0,0.013053649105131626,True,,,,,
900,-0.3286498188972473,-0.32864980593338117,0.0,0.0,0.014708365226936988,0.5906834130675694,0.6588745310799327,0.0,0.012108368799090385,True,,,,,
920,-0.2722821831703186,-0.27228218955535705,0.0,0.0,0.012425388475385392,0.4674323268781268,0.5226692834587783,0.0,0.012559151276946068,True,,,,,
940,0.03488733246922493,0.03488733066100977,0.0,0.0,0.0,0.0,0.0,0.0,0.012593925930559635,True,,,,,
960,-0.16956453025341034,-0.1695645369735721,0.0,0.0,0.011709458421419525,0.33631246031108253,0.37784941656070964,0.0,0.010607915930449963,True,,,,,
980,0.023928137496113777,0.02392813771362271,0.0,0.0,0.005838794159462111,0.48337736496197836,0.5444053656960952,0.0,0.011219315230846405,True,,,,,
1000,-0.013774687424302101,-0.013774687300110236,0.0,0.0,0.011165117125845985,0.4053559409157364,0.45764942262105346,0.0,0.011051774024963379,True,,,,,
1020,0.23784349858760834,0.23784349511413602,0.0,0.0,0.02355387652756045,0.504383240704031,0.5708438326213267,0.0,0.010471289046108723,True,,,,,
1040,0.12723219394683838,0.12675931271362206,0.0004728886211030417,0.0,0.021275393616079694,0.4445404203902841,0.5043455702907821,0.0,0.01130440179258585,False,,,,,
1060,0.1690644919872284,0.16781175994873337,0.001252727407530915,0.0,0.054544223950034644,0.45934374597701805,0.5224142946774099,0.0,0.01046668365597725,False,,,,,
1080,-0.2570573389530182,-0.2575025631858807,0.00044521546631600024,0.0,0.021099648973055416,0.4220122020840701,0.48113011560330543,0.0,0.010606728494167328,False,,,,,
1100,0.03733618184924126,0.03711570985565195,0.00022047072174641712,0.0,0.009037626486134128,0.4878951837292053,0.5576020395771488,0.0,0.009642126969993114,False,,,,,
1120,0.33903318643569946,0.3384800212051385,0.000553158904726541,0.0,0.01875224776447428,0.5899654395293222,0.6759034809844044,0.0,0.009329295717179775,False,,,,,
1140,0.05422986298799515,0.05415333615684504,7.652731055360079e-05,0.0,0.006609145864233605,0.2315800320514635,0.2659294873925463,0.0,0.009002065286040306,False,,,,,
1160,-0.03634963184595108,-0.03649191178588662,0.0001422810284000186,0.0,0.006746773125751019,0.4217750493401408,0.485519369921232,0.0,0.008655526675283909,False,,,,,
1180,0.1270124316215515,0.12675719832458562,0.0002552380406713071,0.0,0.012611170177958497,0.4047808999000046,0.4670958156776206,0.0,0.009007658809423447,False,,,,,
1200,-0.06513040512800217,-0.06527085545806913,0.00014045003485102324,0.0,0.006963375929501209,0.40339638782386916,0.46663602028641205,0.0,0.00901646539568901,False,,,,,
1220,0.06304064393043518,0.06287378966674878,0.0001668551255347792,0.0,0.007023460234109385,0.4751365280732949,0.5509662082985646,0.0,0.008277271874248981,False,,,,,
1240,0.15620726346969604,0.1558439178451532,0.00036334936169580753,0.0,0.019680626169689987,0.3692457328978685,0.42922234034166035,0.0,0.00817960500717163,False,,,,,
1260,0.019072413444519043,0.01881377121734695,0.00025864252450108136,0.0,0.011130450472213017,0.46474763109863,0.5415571662255027,0.0,0.008657405152916908,False,,,,,
1280,0.07774221152067184,0.07745411795044056,0.0002880939279346413,0.0,0.0099595698781054,0.5785268469634858,0.6757887054339193,0.0,0.007647912483662367,False,,,,,
1300,0.2192068248987198,0.2190075517425561,0.00019926855382041805,0.0,0.007264567766131394,0.5486040194970462,0.6424017066876501,0.0,0.007202774286270142,False,,,,,
1320,0.2086135298013687,0.20849376879882914,0.0001197595323987065,0.0,0.005399389978431758,0.4436039362857447,0.5206553876950815,0.0,0.007241103332489729,False,,,,,
1340,-0.10455982387065887,-0.10483255890045112,0.00027273741729906385,0.0,0.011247810744256974,0.48496089328018077,0.5705871460931462,0.0,0.007941669784486294,False,,,,,
1360,0.03414233773946762,0.0338365386573787,0.0003058005666629374,0.0,0.011380103099470172,0.5374302218354676,0.6338662653376811,0.0,0.007446595933288336,False,,,,,
1380,-0.1766659915447235,-0.176882144460296,0.00021615019837917804,0.0,0.009571057836374842,0.451674625886594,0.5340249363366554,0.0,0.007368677295744419,False,,,,,
1400,0.06552914530038834,0.06522477972717171,0.0003043648337805003,0.0,0.013141789900260324,0.463201490954396,0.5489920826851777,0.0,0.007405920419842005,False,,,,,
1420,-0.1254008263349533,-0.12562400835571172,0.00022318595658514628,0.0,0.01260192275457546,0.35420937095351224,0.42083947352170076,0.0,0.006891221739351749,False,,,,,
1440,0.1307915598154068,0.13002053019409068,0.0007710272169105727,0.0,0.02794593108368235,0.5517992688107473,0.6572004193074529,0.0,0.007162465248256922,False,,,,,
1460,-0.40967270731925964,-0.4099582675521859,0.00028557230136736796,0.0,0.009626924687730107,0.5932783534316852,0.7083297836207972,0.0,0.0070787291042506695,False,,,,,
1480,-0.05010851472616196,-0.05049971612167428,0.0003912015625758409,0.0,0.015952088138955753,0.4904706633616299,0.5870165229490919,0.0,0.006973478011786938,False,,,,,
1500,-0.02407304383814335,-0.024436439668272216,0.00036339565094290556,0.0,0.01735740597849928,0.4187211515281095,0.5023685909283124,0.0,0.006486841943114996,False,,,,,
1520,0.15549342334270477,0.15491061043319787,0.0005828103432993526,0.0,0.041038666278073364,0.28402986556643706,0.3415614605907148,0.0,0.006924372632056475,False,,,,,
1540,-0.0419025681912899,-0.04203064628448483,0.0001280763434306356,0.0,0.005034839394133229,0.5087603929526515,0.6133077280959446,0.0,0.006776842288672924,False,,,,,
1560,0.09345030039548874,0.09314600090484747,0.00030429914792690733,0.0,0.012981491900180914,0.4688199942915136,0.566541277550299,0.0,0.006798518355935812,False,,,,,
1580,0.13284951448440552,0.13257844848632813,0.00027106952798214144,0.0,0.012122622657161354,0.4472126793817326,0.5417511348490083,0.0,0.006486208643764257,False,,,,,
1600,-0.002184010809287429,-0.00235456265029934,0.00017055180211333668,0.0,0.009096234200519885,0.3749943072125143,0.4553765742101093,0.0,0.006700123660266399,False,,,,,
1620,-0.09234829992055893,-0.09292794782409765,0.0005796484171409797,0.0,0.024351679927529412,0.47606441844342,0.5795247965223318,0.0,0.005717937834560871,False,,,,,
1640,-0.1403454691171646,-0.14063796063461342,0.00029249260879723923,0.0,0.01233480592925197,0.47425571261497274,0.5787342168964013,0.0,0.005899316631257534,False,,,,,
1660,0.211866095662117,0.2116296830245963,0.00023641422836598953,0.0,0.00904907792467193,0.5225156205615515,0.6391843849752133,0.0,0.006071155425161123,False,,,,,
1680,0.0708959549665451,0.07059831805572467,0.00029763353769861366,0.0,0.012623718960196886,0.47154652069974723,0.578244768945903,0.0,0.00585044315084815,False,,,,,
1700,0.05548630282282829,0.055388377619933454,9.79267608264794e-05,0.0,0.006050849700328045,0.3236793695971999,0.39784093075764887,0.0,0.005904460325837135,False,,,,,
1720,-0.08219726383686066,-0.08235999411010562,0.00016273345873242138,0.0,0.007543786337611533,0.43143708331470326,0.5315843702287882,0.0,0.005737378727644682,False,,,,,
1740,0.227984219789505,0.22778333061523445,0.00020089548080740738,0.0,0.010205069409120172,0.39371702974968303,0.4862943472233758,0.0,0.006116005592048168,False,,,,,
1760,-0.04071332886815071,-0.0408289011230474,0.00011557142919356484,0.0,0.005502711927454679,0.42005262393237175,0.5200906094721142,0.0,0.005624095909297466,False,,,,,
1780,-0.0035703671164810658,-0.0037376482528678028,0.00016728124602014385,0.0,0.007825152998825705,0.4275475407196439,0.53066447180435,0.0,0.005604133475571871,False,,,,,
1800,0.02940775826573372,0.029313094039153657,9.466346279052953e-05,0.0,0.005701640608596539,0.3320569263794092,0.41315064263221857,0.0,0.004983860533684492,False,,,,,
1820,0.03260647878050804,0.032462099052428674,0.0001443802735092372,0.0,0.007346334359388912,0.3930675257782499,0.4902564806462664,0.0,0.005169183015823364,False,,,,,
1840,-0.5984731316566467,-0.5989221997062676,0.0004490719482620168,0.0,0.015248651887695827,0.5889988853694982,0.7364290985034518,0.0,0.005003063473850489,False,,,,,
1860,-0.29120969772338867,-0.29146773446731533,0.00025803184957279155,0.0,0.010201677933313932,0.5058615872006302,0.6340280313280191,0.0,0.005407728720456362,False,,,,,
1880,0.03035098873078823,0.030350989530945664,0.0,0.0,0.0,0.0,0.0,0.0,0.00518570002168417,False,,,,,
1900,-0.2327931970357895,-0.2330546252593995,0.00026143325616043373,0.0,0.01438505073682989,0.3634790880383744,0.4577451490697673,0.0,0.0052328938618302345,False,,,,,
1920,0.1520628035068512,0.15190302561645513,0.00015978517222131172,0.0,0.0068675892316640424,0.4653311863342041,0.5874444023903888,0.0,0.005309752654284239,False,,,,,
1940,-0.0019389836816117167,-0.002057546541595366,0.00011856283574980979,0.0,0.005825251347106962,0.40706513310775005,0.5151441877323715,0.0,0.005251814611256123,False,,,,,
1960,0.3569715619087219,0.35642620164794936,0.000545350277770611,0.0,0.025551874030773004,0.42685736248842393,0.5415118505051031,0.0,0.004905416164547205,False,,,,,
1980,0.18079209327697754,0.18051964143829247,0.0002724528962176194,0.0,0.014663633285196284,0.371603532246916,0.4725690896450057,0.0,0.00467458413913846,False,,,,,
2000,0.13889561593532562,0.13867362190323038,0.0002219942107176975,0.0,0.011905014574475082,0.37294235858167474,0.4754309826872817,0.0,0.004846842493861914,False,,,,,
2020,-0.4161646366119385,-0.4163219257026678,0.00015728877853247783,0.0,0.006969748923247311,0.45134704352935173,0.5767885871331327,0.0,0.004907810129225254,False,,,,,
2040,-0.053564224392175674,-0.05362849653930753,6.42722295035986e-05,0.0,0.002787826767341229,0.4610919893340109,0.5906822531953315,0.0,0.004999641329050064,False,,,,,
2060,0.1860666573047638,0.18570024824829162,0.00036640586430132646,0.0,0.017382597920611392,0.4215777940383252,0.5413826853764941,0.0,0.004803248215466738,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2080,0.17106077075004578,0.17096737598876935,9.339568905994194e-05,0.0,0.005454118577093056,0.34247766248499906,0.4408249433581963,0.0,0.004710764158517122,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2100,-0.04745601490139961,-0.04752386101074226,6.784787201437754e-05,0.0,0.003074261602942678,0.44139296375710946,0.5695339332832496,0.0,0.004293801728636026,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2120,0.09986485540866852,0.09971192073669517,0.00015293431438774286,0.0,0.006193738094721183,0.49383526409709233,0.6387583455261948,0.0,0.004549715202301741,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2140,-0.10623861104249954,-0.10650799641113264,0.00026938782440120366,0.0,0.015104187040411311,0.35670615529383404,0.46251453035206164,0.0,0.00457468768581748,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2160,0.026776153594255447,0.02645359916839516,0.000322555189630719,0.0,0.01438595044098819,0.4484308366747886,0.5828684341926458,0.0,0.0045510572381317616,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2180,0.24518869817256927,0.24494896071624828,0.00023973400072599733,0.0,0.012933633044514049,0.3707140907754195,0.48303038385101693,0.0,0.0043149408884346485,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2200,0.136384978890419,0.13622580316009408,0.00015918128335996035,0.0,0.007828084342454515,0.4066928162658213,0.5312049905798041,0.0,0.004177208989858627,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2220,0.03986217826604843,0.03960156408691401,0.00026061256964339215,0.0,0.010854182901295664,0.4802067037441996,0.6287589110808128,0.0,0.0043676369823515415,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2240,0.17329533398151398,0.17307457193374576,0.00022076862353937675,0.0,0.009209846355124215,0.47941868957790923,0.6292615335202663,0.0,0.00410899193957448,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2260,0.03629910573363304,0.03628746292114084,1.1641794964276798e-05,0.0,0.001657308124871894,0.1404904108000639,0.18482902861077807,0.0,0.004272468853741884,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2280,-0.031434316188097,-0.03164676648712193,0.00021245120726445747,0.0,0.011256273496387423,0.3774805353346138,0.49782688881384163,0.0,0.0038976487703621387,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2300,0.03253307566046715,0.03236339030075178,0.0001696858082392064,0.0,0.0086104512499668,0.3941391764801192,0.5210671349952366,0.0,0.004238617606461048,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2320,-0.22913318872451782,-0.2292049692077635,7.178747758019292e-05,0.0,0.0033827506218176576,0.42443257340453466,0.5624877558096458,0.0,0.0043609593994915485,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2340,0.15509860217571259,0.15486152167968686,0.00023707925568693125,0.0,0.01121913743238955,0.4226336598792088,0.5614728209809657,0.0,0.004057914949953556,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2360,0.017505593597888947,0.01715404760208185,0.0003515465127309634,0.0,0.01789226198995856,0.3929592724813188,0.5233262097157613,0.0,0.004073759540915489,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2380,0.2496432065963745,0.24952416899261445,0.0001190395852597928,0.0,0.005816296432978023,0.4093312183500349,0.5464621699557816,0.0,0.004284128081053495,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2400,-0.2908869981765747,-0.29105041512603785,0.00016342504087754077,0.0,0.006845231503416754,0.4774857966336659,0.6390075375405533,0.0,0.0037964656949043274,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2420,0.02459796890616417,0.024500604068757093,9.736421841911337e-05,0.0,0.003856156884198219,0.5049805873723292,0.6774550677410454,0.0,0.004182828590273857,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2440,0.041699957102537155,0.04151489334564249,0.0001850631372891048,0.0,0.008564995600251205,0.4321383125606673,0.581150845174949,0.0,0.004050200805068016,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2460,0.022999385371804237,0.022909540307999125,8.984464198702581e-05,0.0,0.005733490713080507,0.3134029389183533,0.4224510963375531,0.0,0.0036593121476471424,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2480,-0.03544168546795845,-0.035554304852294445,0.00011261955494349596,0.0,0.004825852395282518,0.46673435372199323,0.6306718317145527,0.0,0.003649563528597355,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2500,0.19490505754947662,0.19480406808013942,0.00010099083479902798,0.0,0.005579530187686282,0.3620047975433818,0.4903523731315001,0.0,0.00376236904412508,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2520,0.0834558829665184,0.08323765813293431,0.00021822518330241598,0.0,0.011662723802688405,0.37422678783169383,0.5081467080907912,0.0,0.003907047677785158,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2540,0.09705523401498795,0.09679856391830399,0.0002566716182247683,0.0,0.012789293862865618,0.40138512880688076,0.5463561195479045,0.0,0.00337198912166059,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2560,0.016898242756724358,0.016844780982969678,5.3462359955122536e-05,0.0,0.003060217481125811,0.3494023564328799,0.47676092392106434,0.0,0.0035760109312832355,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2580,-0.18537291884422302,-0.18547047174911424,9.75537418100279e-05,0.0,0.004691037732813934,0.41591540024347645,0.5689054756313362,0.0,0.0036166906356811523,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2600,0.278506875038147,0.27824539568328766,0.0002614879706707831,0.0,0.01105412067731458,0.4731049683715003,0.6487134621076326,0.0,0.003785564564168453,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2620,0.0353979729115963,0.035307440322876214,9.053280490291008e-05,0.0,0.004546910974767731,0.3982167471732157,0.5473627155044801,0.0,0.0036055094096809626,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2640,0.07374781370162964,0.0736953169616696,5.2495672689876795e-05,0.0,0.0032236307471499985,0.32569284020068395,0.4487156090040858,0.0,0.0036212767008692026,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2660,-0.05771932378411293,-0.05785121035461198,0.00013188809740163847,0.0,0.00716047807895776,0.3683779098192152,0.5087645402321408,0.0,0.003413001773878932,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2680,0.2913552522659302,0.29111198636550983,0.00024326677442046632,0.0,0.012206461610943601,0.3985868832002347,0.5518315755019668,0.0,0.0034453910775482655,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2700,-0.0745810717344284,-0.07466169958572282,8.062927175520015e-05,0.0,0.0047522232312357275,0.3393328462570307,0.47094450444264463,0.0,0.003838461358100176,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2720,-0.03517216071486473,-0.035317009667967796,0.00014484834434446507,0.0,0.007026944256864019,0.41226552837095626,0.5735630235641122,0.0,0.0034985088277608156,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2740,0.0038564945571124554,0.0037891943084716333,6.730019419040549e-05,0.0,0.0037740842076593663,0.35664383986887305,0.49739239310373884,0.0,0.0036230552941560745,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2760,-0.028846431523561478,-0.028940279180908694,9.38479624667765e-05,0.0,0.005437363102069901,0.34519659881110515,0.48260432458617114,0.0,0.003666638396680355,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2780,-0.5626823902130127,-0.5630597108734131,0.0003773142584654405,0.0,0.01702094813761249,0.44335280903848173,0.6213473565063926,0.0,0.0032624434679746628,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2800,-0.354098379611969,-0.3541908770568829,9.248639593271943e-05,0.0,0.0051772421211810134,0.35728055118126,0.501943292979246,0.0,0.0033317420165985823,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2820,-0.0663522332906723,-0.06635223110199004,0.0,0.0,0.0,0.0,0.0,0.0,0.002959919162094593,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2840,-0.4471069872379303,-0.4473216917800892,0.00021470878956654298,0.0,0.01096156086077096,0.3917485699229915,0.5529938018577666,0.0,0.0033017199020832777,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2860,0.13117608428001404,0.13106368096923834,0.00011239787502063562,0.0,0.006776454483570654,0.3317306278471772,0.46941688134103127,0.0,0.0031947230454534292,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2880,-0.013738557696342468,-0.013891370552063746,0.0001528130107087306,0.0,0.008199005708068542,0.37275985930427924,0.5287648306481106,0.0,0.0031293462961912155,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2900,0.13255852460861206,0.1323759414230357,0.00018257726624639351,0.0,0.010868692811001696,0.3359691352424313,0.4777416368090926,0.0,0.003116255160421133,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2920,0.06932417303323746,0.06908590639343165,0.00023826915504032774,0.0,0.015069088611107733,0.31623565457660746,0.4507802027974832,0.0,0.0030229741241782904,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2940,0.13386522233486176,0.13365041497726343,0.00021481302454680394,0.0,0.012141982897456336,0.3538351624458404,0.5056095624008355,0.0,0.0032730703242123127,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2960,-0.5185334086418152,-0.5187683902221674,0.00023500958315844054,0.0,0.0108256872106233,0.434170281453956,0.6219202137082276,0.0,0.0031448635272681713,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
2980,-0.00734805129468441,-0.007706873817443557,0.0003588225611506176,0.0,0.01414954609475017,0.5071859673063994,0.7282862285480148,0.0,0.0032303465995937586,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3000,0.28292521834373474,0.2826362516540539,0.00028897161301519097,0.0,0.012403771454282205,0.4659415308969242,0.6706973342877842,0.0,0.003316931426525116,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
