timesteps,reward_train,reward_ext,reward_intrinsic,reward_surprise_raw,reward_surprise,reward_dejavu_raw,reward_dejavu,intrinsic_eta,intrinsic_time_decay,intrinsic_volatility_factor,intrinsic_surprise_loss,intrinsic_dejavu_loss,intrinsic_warmup,episode_reward_mean,explained_variance,value_loss,entropy_loss,approx_kl
256,-0.05508716031908989,-0.05508716140060424,0.0,-0.28973284363746643,0.0,0.0,0.0,0.49086217177583297,0.9993652015698321,0.4911739682398109,-0.3592684864997864,0.0,True,,,,,
512,-0.2211592197418213,-0.2211592200454732,0.0,-0.6766549348831177,0.0,0.0,0.0,0.5623548936175861,0.9987283092848169,0.5630709457112364,-0.6570971012115479,0.0,True,,,,,
768,0.06596079468727112,0.06596079477996973,0.0,-0.6729584336280823,0.0,0.0,0.0,0.3751098530432479,0.9980943181219187,0.3758260579511962,-0.820255696773529,0.0,True,,,,,
1024,0.24292287230491638,0.24292286544876115,0.0,-0.6699949502944946,0.0,0.0,0.0,0.6436905492178633,0.997458235766909,0.6453308280350739,-0.8912288546562195,0.0,True,,,,,
1280,0.09331754595041275,0.0933175426750182,0.0,-0.9043123722076416,0.0,0.0,0.0,0.6892820100372928,0.9968225587851741,0.691479144369806,-0.914970874786377,0.0,False,,,,,
1536,-0.05447336286306381,-0.0544733641128536,0.0,-1.1633176803588867,0.0,0.0,0.0,0.5501250625295953,0.9961897773897014,0.5522291786320859,-0.972438633441925,0.0,False,,,,,
1792,0.05781429633498192,0.05781429540252575,0.0,-1.062902569770813,0.0,0.0,0.0,0.5021629660010717,0.995554908792482,0.5044050926434082,-1.000383734703064,0.0,False,,,,,
2048,-0.3757905066013336,-0.3757905080078126,0.0,-0.8782417178153992,0.0,0.0,0.0,0.5127438725147425,0.9949204447950135,0.5153616806219966,-1.0366626977920532,0.0,False,,,,,
2304,0.1724764108657837,0.17247640790557925,0.0,-0.9773300886154175,0.0,0.0,0.0,0.6002841001328121,0.9942888708585157,0.6037320920775253,-1.0714097023010254,0.0,False,,-0.25683462619781494,0.16841183798387646,-7.077558022737503,0.005743496119976044
2560,-0.016339901834726334,-0.01633990173339844,0.0,-1.1138869524002075,0.0,0.0,0.0,0.4753677167090598,0.9936552137030219,0.47840308202834536,-1.1009689569473267,0.0,False,,-0.25683462619781494,0.16841183798387646,-7.077558022737503,0.005743496119976044
2816,-0.03254679590463638,-0.032546794981384304,0.0,-1.2110775709152222,0.0,0.0,0.0,0.5922517961462539,0.9930219603752309,0.596413593836798,-1.1579316854476929,0.0,False,,-0.25683462619781494,0.16841183798387646,-7.077558022737503,0.005743496119976044
3072,-0.2554464042186737,-0.2554464086174005,0.0,-1.018444299697876,0.0,0.0,0.0,0.6021764487027039,0.9923915915936625,0.6067931790269205,-1.1473393440246582,0.0,False,,-0.25683462619781494,0.16841183798387646,-7.077558022737503,0.005743496119976044
3328,0.0498727522790432,0.049872750801849185,0.0,-1.273159146308899,0.0,0.0,0.0,0.5706015702882123,0.9917591435682489,0.5753428884307995,-1.183013677597046,0.0,False,,-0.25683462619781494,0.16841183798387646,-7.077558022737503,0.005743496119976044
3584,0.15129448473453522,0.15129448387603772,0.0,-1.0568327903747559,0.0,0.0,0.0,0.5097532426371281,0.9911295764208071,0.5143154384293144,-1.1870087385177612,0.0,False,,-0.25683462619781494,0.16841183798387646,-7.077558022737503,0.005743496119976044
3840,0.49139222502708435,0.4913922308624271,0.0,-0.8513934016227722,0.0,0.0,0.0,0.6772856912410841,0.9904979326736753,0.683783043759486,-1.2020457983016968,0.0,False,,-0.25683462619781494,0.16841183798387646,-7.077558022737503,0.005743496119976044
4096,-0.29844364523887634,-0.2984436382537839,0.0,-0.9504867196083069,0.0,0.0,0.0,0.5597573712202287,0.9898666914711075,0.565487631863171,-1.1805561780929565,0.0,False,,-0.25683462619781494,0.16841183798387646,-7.077558022737503,0.005743496119976044
4352,-0.044330667704343796,-0.04433066859893734,0.0,-1.5116320848464966,0.0,0.0,0.0,0.5582585564921053,0.9892383256492862,0.5643317105872263,-1.234104037284851,0.0,False,,-0.032253265380859375,0.29088573567569254,-7.0629743993282315,0.008350875228643417
4608,0.06279125064611435,0.06279124955139123,0.0,-1.5292141437530518,0.0,0.0,0.0,0.4992062086110121,0.9886078871902948,0.5049587557204276,-1.2981693744659424,0.0,False,,-0.032253265380859375,0.29088573567569254,-7.0629743993282315,0.008350875228643417
4864,0.020900985226035118,0.020900984585570406,0.0,-1.2306830883026123,0.0,0.0,0.0,0.7433258988904017,0.9879778505077411,0.7523710157149697,-1.3207467794418335,0.0,False,,-0.032253265380859375,0.29088573567569254,-7.0629743993282315,0.008350875228643417
5120,0.003316896501928568,0.0033168965759279674,0.0,-1.3730895519256592,0.0,0.0,0.0,0.5430512163335232,0.9873506837191981,0.5500084471384906,-1.2792621850967407,0.0,False,,-0.032253265380859375,0.29088573567569254,-7.0629743993282315,0.008350875228643417
5376,0.32116055488586426,0.3211605619628914,0.0,-1.3211967945098877,0.0,0.0,0.0,0.5369311695689369,0.9867214482484439,0.5441567835806732,-1.3144234418869019,0.0,False,,-0.032253265380859375,0.29088573567569254,-7.0629743993282315,0.008350875228643417
5632,0.16980129480361938,0.1698012996353151,0.0,-1.4534687995910645,0.0,0.0,0.0,0.5785210339700219,0.9860926137874668,0.5866802224062808,-1.3070284128189087,0.0,False,,-0.032253265380859375,0.29088573567569254,-7.0629743993282315,0.008350875228643417
5888,0.015526333823800087,0.015526333452605469,0.0,-1.574757695198059,0.0,0.0,0.0,0.49093719336126856,0.9854666437442343,0.498177382743241,-1.3284245729446411,0.0,False,,-0.032253265380859375,0.29088573567569254,-7.0629743993282315,0.008350875228643417
6144,0.027132365852594376,0.02713236633910856,0.0,-1.3069756031036377,0.0,0.0,0.0,0.48268803175428227,0.9848386089662027,0.490118916297327,-1.3348265886306763,0.0,False,,-0.032253265380859375,0.29088573567569254,-7.0629743993282315,0.008350875228643417
6400,0.03619202598929405,0.036192026695251116,0.0,-1.640287160873413,0.0,0.0,0.0,0.32712598811744165,0.9842134349632622,0.33237301635661204,-1.3463189601898193,0.0,False,,0.041605591773986816,0.23798972479999064,-7.05719410777092,0.007496288977563381
6656,0.08492165803909302,0.08492165799865761,0.0,-1.3752899169921875,0.0,0.0,0.0,0.5254601859923049,0.9835861988512266,0.5342289131405188,-1.3601261377334595,0.0,False,,0.041605591773986816,0.23798972479999064,-7.05719410777092,0.007496288977563381
6912,-0.25858885049819946,-0.2585888412475586,0.0,-1.056311845779419,0.0,0.0,0.0,0.6070013307511036,0.9829593624747831,0.6175243391780356,-1.3959776163101196,0.0,False,,0.041605591773986816,0.23798972479999064,-7.05719410777092,0.007496288977563381
7168,-0.051646534353494644,-0.051646533352660486,0.0,-1.4685612916946411,0.0,0.0,0.0,0.5373047313911499,0.9823353814145653,0.54696668933723,-1.3896154165267944,0.0,False,,0.041605591773986816,0.23798972479999064,-7.05719410777092,0.007496288977563381
7424,0.0844944566488266,0.08449445450286876,0.0,-1.5063639879226685,0.0,0.0,0.0,0.6126954272988404,0.9817093421801217,0.6241108248376275,-1.375230312347412,0.0,False,,0.041605591773986816,0.23798972479999064,-7.05719410777092,0.007496288977563381
7680,0.07324706763029099,0.07324706465606579,0.0,-1.2212870121002197,0.0,0.0,0.0,0.6922414219838873,0.9810837019185039,0.7055885452283153,-1.4115266799926758,0.0,False,,0.041605591773986816,0.23798972479999064,-7.05719410777092,0.007496288977563381
7936,0.11305323243141174,0.11305323130340549,0.0,-1.53132164478302,0.0,0.0,0.0,0.5250150407447122,0.9804609115246627,0.5354777886333981,-1.378680944442749,0.0,False,,0.041605591773986816,0.23798972479999064,-7.05719410777092,0.007496288977563381
8192,-0.024521149694919586,-0.024521150363158085,0.0,-1.5397461652755737,0.0,0.0,0.0,0.40331576298210464,0.9798360668839567,0.4116155514306761,-1.4250600337982178,0.0,False,,0.041605591773986816,0.23798972479999064,-7.05719410777092,0.007496288977563381
8448,0.03637159988284111,0.036371599554443676,0.0,-1.5805315971374512,0.0,0.0,0.0,0.5228532820550098,0.9792116204547657,0.5339533060404105,-1.4246922731399536,0.0,False,,0.08065420389175415,0.3623954962939024,-7.05541068315506,0.006804755423218012
8704,0.17690399289131165,0.1769039931152336,0.0,-1.5537139177322388,0.0,0.0,0.0,0.5483469732550218,0.9785900184552989,0.5603439263774483,-1.436631441116333,0.0,False,,0.08065420389175415,0.3623954962939024,-7.05541068315506,0.006804755423218012
8960,0.12317357212305069,0.12317357482910012,0.0,-1.2719956636428833,0.0,0.0,0.0,0.6709323281288873,0.9779663661288341,0.6860484689107404,-1.4097459316253662,0.0,False,,0.08065420389175415,0.3623954962939024,-7.05541068315506,0.006804755423218012
9216,0.24814604222774506,0.248146045434571,0.0,-1.5729752779006958,0.0,0.0,0.0,0.5291189814103572,0.9773455546148585,0.5413837295437094,-1.4495129585266113,0.0,False,,0.08065420389175415,0.3623954962939024,-7.05541068315506,0.006804755423218012
9472,-0.06538747996091843,-0.06538747707061703,0.0,-1.5580229759216309,0.0,0.0,0.0,0.48420628068674676,0.9767226953812668,0.4957459092293697,-1.432583212852478,0.0,False,,0.08065420389175415,0.3623954962939024,-7.05541068315506,0.006804755423218012
9728,-0.6172239184379578,-0.6172238893943781,0.0,-1.3646771907806396,0.0,0.0,0.0,0.6271484758091828,0.9761002330938964,0.6425041758481518,-1.4551799297332764,0.0,False,,0.08065420389175415,0.3623954962939024,-7.05541068315506,0.006804755423218012
9984,-0.31829822063446045,-0.3182982178482053,0.0,-1.4347598552703857,0.0,0.0,0.0,0.4862040730547923,0.9754806061982418,0.49842515572880963,-1.4543558359146118,0.0,False,,0.08065420389175415,0.3623954962939024,-7.05541068315506,0.006804755423218012
10240,-0.046546898782253265,-0.04654690048980702,0.0,-1.618269920349121,0.0,0.0,0.0,0.5684450883607947,0.9748589354903828,0.583104967976572,-1.467618465423584,0.0,False,,0.08065420389175415,0.3623954962939024,-7.05541068315506,0.006804755423218012
10496,0.2294977456331253,0.22949774736786058,0.0,-1.3863928318023682,0.0,0.0,0.0,0.7017293739442217,0.9742376609713015,0.7202856161858978,-1.4613938331604004,0.0,False,,0.04044157266616821,0.21582825444638729,-7.0521571934223175,0.005761956796050072
10752,-0.03960650786757469,-0.039606508657836825,0.0,-1.3141509294509888,0.0,0.0,0.0,0.5668566921037472,0.9736192164335065,0.5822160065618023,-1.4678682088851929,0.0,False,,0.04044157266616821,0.21582825444638729,-7.0521571934223175,0.005761956796050072
11008,0.03458785265684128,0.03458785416641186,0.0,-1.3761088848114014,0.0,0.0,0.0,0.43665436894527876,0.9729987319834627,0.4487717759458501,-1.4489109516143799,0.0,False,,0.04044157266616821,0.21582825444638729,-7.0521571934223175,0.005761956796050072
11264,0.06165532022714615,0.06165532009887684,0.0,-1.668627142906189,0.0,0.0,0.0,0.5977857290659301,0.9723786429661981,0.6147664116134957,-1.4832258224487305,0.0,False,,0.04044157266616821,0.21582825444638729,-7.0521571934223175,0.005761956796050072
11520,0.2233213186264038,0.22332131474609343,0.0,-1.5477412939071655,0.0,0.0,0.0,0.6208792196719434,0.9717613785301145,0.6389214815380756,-1.4814221858978271,0.0,False,,0.04044157266616821,0.21582825444638729,-7.0521571934223175,0.005761956796050072
11776,0.38677752017974854,0.3867775194763177,0.0,-1.4438095092773438,0.0,0.0,0.0,0.5697201500541133,0.9711420780742958,0.5866496395499894,-1.516373872756958,0.0,False,,0.04044157266616821,0.21582825444638729,-7.0521571934223175,0.005761956796050072
12032,0.10742948204278946,0.10742948470687844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5273139476776123,0.0,False,,0.04044157266616821,0.21582825444638729,-7.0521571934223175,0.005761956796050072
12288,0.07878173142671585,0.07878172821731569,0.0,-1.4724047183990479,0.0,0.0,0.0,0.5109103563032479,0.9699070857104851,0.5267621649851039,-1.5156093835830688,0.0,False,,0.04044157266616821,0.21582825444638729,-7.0521571934223175,0.005761956796050072
12544,0.24441710114479065,0.24441710363464664,0.0,-1.2612555027008057,0.0,0.0,0.0,0.667902197592909,0.9692889669896209,0.6890640668976694,-1.5098353624343872,0.0,False,,0.08433514833450317,0.3033159144222736,-7.037717974185943,0.006051746197044849
12800,0.03552811220288277,0.0355281127822891,0.0,-1.7571213245391846,0.0,0.0,0.0,0.40307757808293176,0.9686736638749969,0.4161128697052583,-1.547911286354065,0.0,False,,0.08433514833450317,0.3033159144222736,-7.037717974185943,0.006051746197044849
13056,0.28040599822998047,0.2804059941741944,0.0,-1.4291043281555176,0.0,0.0,0.0,0.5882772102647172,0.9680563312099708,0.6076890272794676,-1.538428783416748,0.0,False,,0.08433514833450317,0.3033159144222736,-7.037717974185943,0.006051746197044849
13312,0.07404201477766037,0.07404201848831145,0.0,-1.6957894563674927,0.0,0.0,0.0,0.6238721322770666,0.9674393919691014,0.6448694744662539,-1.51610267162323,0.0,False,,0.08433514833450317,0.3033159144222736,-7.037717974185943,0.006051746197044849
13568,-0.06531835347414017,-0.06531835150146363,0.0,-1.4408769607543945,0.0,0.0,0.0,0.560427036668255,0.9668252629617969,0.5796570053945722,-1.547207236289978,0.0,False,,0.08433514833450317,0.3033159144222736,-7.037717974185943,0.006051746197044849
